Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"The research findings of Millennials to Matures were applied to four generational groups. As the feedback shows, the groups' purchasing-decision drivers differ. Price is the primary driver for Millennials, who regard themselves as poor. And because this group often has an inherent mistrust of corporations and is always 'plugged-in.' Millennials are highly reliant on friends' recommendations and digital media. GenXers also more likely to go to a company website or a product category URL to learn more. Boomers are also price-focused. They're also more open to traditional product advertising. Boomers and Matures are the most committed to environmentalism. Successful sustainable branding and marketing features generational targeting and the examples represented by the 'green giants.' The brands that research participants classify as eco-friendly have all applied advertising principles to their containers, packaging or labels.",,Tactical,,,5.0,,15,0,,"The abstract discusses specific marketing strategies and consumer behavior across different generational groups, indicating an application of strategic goals into actionable targets related to purchasing decisions and branding.",scopus-recommendation,20,60,Sustainable branding and marketing: Millennials to matures,2009
"How should a retailer think about the decision to carry, price, and promote products that overlap with another store when such overlap is predicted to intensify price competition and drive down product prices? The existing research suggests that retailers should look to carry an ever-increasing percentage of unique or non-overlapping products [J. Marketing 61 (1997) 38; Marketing Sci. 19 (2000) 83], thereby eliminating the ability to compare prices across stores.We challenge this recommendation, arguing that overlapping products allow one type of retailer-the higher end retailer-to signal the fairness of its prices and foster a more favorable price image than might otherwise exist. In a laboratory study, we show that, for higher end stores, the existence of overlapping products can significantly increase perceptions of pricing fairness and subsequent store choice, even when those overlapping products are no cheaper in the focal store than in a competing store. © 2004 New York University. Published by Elsevier. All rights reserved.",Gourville J.T.; Moon Y.,Strategic,10.1016/j.jretai.2004.01.002,Price expectations; Product overlap; Retail competition,5.0,,5,0,,"The abstract discusses how retailers should approach decisions related to carrying, pricing, and promoting products in a competitive landscape, focusing on long-term strategies to enhance pricing fairness and store choice. This aligns with strategic planning in marketing.",scopus-recommendation,70,20,Managing price expectations through product overlap,2004
"Short-break tourism is likely to continue as a popular vacation for time-, income- and special interest conscious tourists. With the competition for visitors, destinations need to consider the constraints and facilitators associated with tourist decision-making for short-break vacations. This study presents the application of a leisure model toward better explaining such vacation choices. This study found key constraints, such as time and awareness, inhibited visitors from visiting attractions. The importance and influence of word-of-mouth recommendations plays a key role in gaining the attention of future visitors. © SAGE Publications.",McDonald S.M.; Murphy P.,Tactical,10.1177/1356766708094753,constraints - facilitators model; demand and intermediary elements; marketing lessons; short-break vacations; VFR,5.0,,15,0,SAGE Publications Ltd,"The abstract discusses decision-making factors related to short-break tourism, focusing on constraints and facilitators that influence tourist choices. This aligns with tactical considerations where strategic goals are translated into actionable insights and decisions regarding visitor engagement and attraction promotion.",scopus-recommendation,20,60,"Utilizing and adapting leisure constraints models to enhance 'short-break' vacations: Case study of Melbourne, Australia",2008
"Many firms use decision tools called “automatic recommendation systems” that attempt to analyze a customer's purchase history and identify products the customer may buy if the firm were to bring these products to the customer's attention. Much of the research in the literature today attempts to recommend products that have a high probability of purchase (conditional on the customer's history). However, the author posits that the recommendation decision should be based not on purchase probabilities but rather on the sensitivity of purchase probabilities to the recommendation action. This article attempts to model carefully the role of firms' recommendation actions in modifying customers' buying behaviors relative to what the customers would do without such a recommendation intervention. The author proposes a simple consumer behavior model that accommodates a transparent role for a firm's recommendation actions. The model is expressed in econometric terms so that it can be estimated with available data. The author studies these ideas using purchase data from a real e-commerce firm and compares the performance of the proposed main model with the performance of benchmark models. The author shows that the main model is better than benchmark models on key measures. © 2008 American Marketing Association.",Bodapati A.V.,Tactical,10.1509/jmkr.45.1.77,automatic recommendation systems; cross-selling; customer relationship management; direct marketing; dual latent class models; hierarchical Bayes models; Internet marketing; one-to-one marketing; stochastic choice models; up-selling,5.0,,15,0,SAGE Publications Ltd,"The abstract discusses a model that aims to improve recommendation systems by analyzing customer purchase sensitivity, which aligns with tactical decision-making in marketing. It involves structured decisions related to marketing analytics and customer engagement strategies.",scopus-recommendation,10,70,Recommendation Systems with Purchase Data,2008
"This analysis reviews the factors that make mobile marketing communications a unique media choice with tremendous potential for marketers. Given that media planning must be driven by sound business strategy rather than the novel potential of the technology, this is an important topic of inquiry. When and with what kinds of marketing messages should mobile marketing communications be used to reach consumers? To begin answering these questions first the definitional issues relating to the terms mobile marketing communications are addressed. The relevant literature on the unique characteristics of mobile marketing communications and media planning is then reviewed. Five characteristics of mobile marketing communications are identified as key considerations for decision-making: Ubiquity, Immediacy, Location sensitivity, Personalization, and Consumer controlled interactivity. Finally, recommendations for marketing managers, as well as directions for future research will be presented. © Jonna Holland, 2010.",Holland J.,Strategic,,Advertising strategy; Integrated marketing communication; Media planning; Mobile advertising; Mobile marketing; Promotions mix,5.0,,10,0,LLC CPC Business Perspectives,"The abstract discusses the unique characteristics of mobile marketing communications and emphasizes the importance of aligning media planning with business strategy, which suggests a long-term focus on organizational goals.",scopus-recommendation,60,25,The role of mobile marketing communications in media strategy,2010
"The purpose of this paper is to report on an in-house, in-seat marketing survey of a professional National Hockey League (NHL) hockey team. A total of 1,783 surveys were collected over a five game period. The data collection instrument was designed by the marketing and ownership group of a professional NHL franchise. Specific research questions examined issues ranging from ticket usage, demographics, motivation to attend, barriers to future attendance, customer satisfaction, intent to purchase and media preferences of ice hockey spectators. Results indicate a very distinctive pattern in regards to motivation to attend and barriers to attendance. Ticket pricing and concessions were identified as major variables in customer satisfaction and decision to purchase. Recommendations for further research are provided. © 2009, Inderscience Publishers.",Tedd K.C.; Delpy-Neirotti L.; Johnson S.R.; Séguin B.,Tactical,10.1504/IJSMM.2009.021761,Marketing; National Hockey League; NHL; Professional ice hockey,5.0,,15,0,Inderscience Publishers,"The abstract discusses a marketing survey aimed at understanding customer behaviors, motivations, and barriers to attendance. It focuses on specific data collection and analysis methods to inform marketing strategies, which aligns with tactical decision-making.",scopus-recommendation,10,70,The marketing of a NHL hockey team,2009
"The marketing literature has shown how certain attributes of the store are key for grocery retailers to differentiate themselves in the final markets. From this preliminary consideration the present work proposes a step forward by ascertaining the main factors that underlie the attributes of the store which have already been identified in the literature. All of this is taken into account with the object to examine which of these factors presents a greater influence on customer satisfaction. To test the proposed analysis, a sample of 358 Spanish customers that had carried out their purchase in different types of grocery stores (in particular, hypermarkets and supermarkets) has been analyzed considering a key variable of retail patronage behavior: the store format in which the purchase had been carried out. This study has enabled us to obtain interesting conclusions about the variables that have the most influence on customer satisfaction, providing useful managerial recommendations for decision-making in grocery retailing. © 2010 Elsevier Ltd.",Martínez-Ruiz M.P.; Jiménez-Zarco A.I.; Izquierdo-Yusta A.,Tactical,10.1016/j.jretconser.2010.02.005,Customer satisfaction; Grocery stores; Retail patronage behavior; Store attribute perceptions,5.0,,15,0,,"The abstract discusses the analysis of factors influencing customer satisfaction in grocery retailing, which aligns with tactical decision-making focused on interpreting strategic goals into actionable targets. The study provides insights for managerial recommendations, indicating a structured decision process.",scopus-recommendation,20,60,Customer satisfaction's key factors in Spanish grocery stores: Evidence from hypermarkets and supermarkets,2010
"The main objective of this paper is to provide a decision-support system of micro-level customized promotions, primarily for use in online stores. Our proposed approach utilizes the one-on-one and interactive nature of the Internet shopping environment and provides recommendations on when to promote how much to whom. We address the issue by first constructing a joint purchase incidence-brand choice-purchase quantity model that incorporates how variety-seeking/inertia tendency differs among households and change over time for the same household. Based on the model, we develop an optimization procedure to derive the optimal amount of price discount for each household on each shopping trip. We demonstrate that the proposed customization method could greatly improve the effectiveness of current promotion practices, and discuss the implications for retailers and consumer packaged goods companies in the age of Internet technology.",Zhang J.; Krishnamurthi L.,Tactical,10.1287/mksc.1040.0055,Brand choice; Customized promotions; Decision support system; Econometric models; Inertia; Internet marketing; Personalized marketing; Profit optimization; Purchase incidence; Purchase quantity; Variety-seeking,5.0,,15,0,,"The abstract discusses a decision-support system focused on optimizing promotional strategies for online stores, which aligns with tactical marketing decisions that interpret strategic goals into actionable targets.",scopus-recommendation,20,60,Customizing promotions in online stores,2004
"Throughout their history, U.S. based infant formula companies have promoted their products as though they required a prescription. This form of marketing is called “ethical” promotion, which focuses on gaining a physician to parent recommendation for a brand of infant formula. Until Nestle's entry into the U.S. infant formula market in 1988, there was little direct-to-consumer promotion of infant formula. This article provides a background on the history of infant formula practices in the United States and then focuses on a descriptive model to explain how mothers' make their infant formula selection. Finally, we offer suggestions for the “ethical” marketers of infant formula. © 2002 Taylor & Francis Group, LLC.",Cutler B.D.; Wright R.F.,Tactical,10.1300/J026v19n03_04,Breast feeding; Direct-to-consumer advertising; Ethical promotion; Infant formula; Managed care; WIC,5.0,,15,0,,"The abstract discusses marketing strategies employed by infant formula companies, specifically focusing on how mothers make formula selections and suggestions for ethical marketing. This indicates a structured approach to achieving marketing goals, aligning more with tactical decisions.",scopus-recommendation,10,70,The U.S. infant formula industry: Is direct-to-consumer advertising unethical or inevitable?,2002
"Purpose: The main purpose of this study is threefold: to analyze the current conditions of higher education services offered in the three target markets; to conduct market segmentation analysis of these markets; and to recommend the most appropriate market entry strategies for Hong Kong's education service providers. Design/methodology/approach: The data for this project were obtained primarily by questionnaire survey and interviews. The research team collected 1,370 questionnaires and conducted a total of 121 individual and focus group interviews in the four studied cities - Mumbai, New Delhi, Jakarta, and Kuala Lumpur. Findings: The study found that there was a high unmet demand for higher education overseas and that the visibility of Hong Kong's higher education was relatively weak in these Asian markets. In order to capture the continued rise of students in Asia, higher education institutions and the Hong Kong government need to work together to analyze the potential markets critically and employ marketing strategies sensibly. Several key recommendations have been provided based on the findings. Research limitations/implications: The study was undertaken in a few key cities in these three target markets. However, findings from the study may generate insights into other cities with similar characteristics in these countries and the Asian regions. Practical implications: The paper suggests that decision makers at the institutional level and government level seeking to enter these markets must pay attention to the importance of market segmentation and the 4P variables in formulating their marketing strategies. Originality/value: Few studies have examined the current condition of higher education services in these three emerging Asian markets. The study provides some useful marketing information to education decision makers in Hong Kong and elsewhere who may be interested in formulating marketing strategies in these markets. © Emerald Group Publishing Limited.",Cheung A.C.K.; Yuen T.W.W.; Yuen C.Y.M.; Cheng Y.C.,Strategic,10.1108/09513541011055992,"Hong Kong, Higher education; International marketing; Market segmentation",5.0,,10,0,,"The study focuses on long-term strategies for market entry and segmentation analysis for Hong Kong's education service providers, aiming to define goals and improve visibility in emerging markets.",scopus-recommendation,60,25,Promoting Hong Kong's higher education to Asian markets: Market segmentations and strategies,2010
"The objective of this study was to study factors involving a self-reliance of agriculturist group. The selected group of the study was the Thap Lan woman's weaving group in Prachin Buri province. The study was carried out by collecting a primary data from interviewing group committees and group members. The secondary data were also collected from various documents. The study found that there are four internal factors: local wisdom, knowledge management, group management, marketing, and three external factors: community contexts, network, and government policies that has influence on self-reliance of the group. Besides, the group could be self-reliant by having five components: appropriate technology, circulated capital, sufficient raw materials in the locality, enthusiastic group leaders, and helpful group members. The recommendations from the study were five aspects to manage group. They were: 1) to conserve Lan palm trees for long run weaving usage; 2) to circulate functions within groups to attain new generation leadership; 3) to encourage members to participate in the group activities; 4) to perform continuous training for members to uplift their spirits and upgrade their work in order to set up their thoughts and speed up decision making by themselves; and 5) to develop a marketing management for the market enlargement. The suggestions for network were supporting productive information, managing, and accounting. The suggestions for further research were: 1) to study the factors which influence on the Thap Lan woman's weaving group; 2) to study and develop a Lan palm leaves drying machine for using in the rainy season.",Poosiri P.,Tactical,,Lan palm tree; Local wisdom; Self-reliance; Woman group,5.0,,15,0,,"The study provides actionable recommendations and specific management strategies to enhance the self-reliance of the Thap Lan woman's weaving group, indicating a tactical approach to achieving predefined goals.",scopus-recommendation,10,70,Self-reliance of community enterprise: A case study of a Thap Lan Woman's Weaving Group in Prachin Buri Province,2007
"Increasing shifts in population proportions have led to an increasing demand on education institutions to recruit Hispanics. A random and stratified national sample was used to answer the following questions: (1) What are the psychographic typologies that are likely to identify Hispanic students by their desire to pursue or not to pursue graduate education? (2) What relationship, if any, does income of the parents play in a Hispanic student's decision to pursue graduate education? (3) Is there a direct relationship between the parents' level of education and Hispanic students' decision to pursue graduate work? This paper attempts to dissolve myths about the variables associated with Hispanics' participation in graduate education, and to make recommendations for effective appeals to encourage Hispanic students to attend graduate programs. Copyright © 2005 by The Haworth Press, Inc. All rights reserved.",Adams R.; Kalliny M.; Saran A.; de los Santos G.,Not identified,10.1140/epje/e2005-00012-3,Demographic variables; Graduate studies; Higher education; Hispanics; Marketing; Psychographic variables; VALS,65.0,,10,5,,"The abstract discusses the recruitment of Hispanic students in graduate education and factors influencing their decisions, which does not align clearly with strategic, tactical, or operational marketing concepts. It also does not fall under out of scope as it pertains to education rather than marketing.",scopus-recommendation,10,10,Demographic and psychographic variables associated with Hispanic business majors intending to pursue graduate studies: Marketing implications,2005
"Purpose - The purpose of the research is first, to understand, explain, and evaluate the nature and extent of marketing skill development in MBA programmes relative to the needs and desires of practitioners and students, and second, to present findings and recommendations for increasing the effectiveness of skill development in MBA programmes for the benefit of both marketing practitioners and academics. Design/methodology/approach - The research design/methodology is based primarily on survey research on skill development in MBA programmes from the perspectives of both graduates and marketing practitioners. Findings - This research suggests that six important skill weaknesses - decision making, leadership, problem formulation, persuasion, creativity, and negotiation - need to be developed among future marketers and that a marketing education framework should be based on the pillars of a project and dissertation, classroom debate and discussion, and oral presentations. Research limitations/implications - Future research should focus on understanding and explaining to an even greater extent how marketing education can make more effective use of interactive, hands-on learning approaches typified by a project and dissertation, classroom debates and discussions, and oral presentations. Practical implications - Implications for practice include the suggestion that practitioners must also assume responsibility for developing initiatives that facilitate marketing skill development as well. Originality/value - The new and original value and contribution of the research is that it extensively characterises and quantifies the extent of a marketing skill development gap - the gap between what marketing skills are being developed in MBA programmes and what practitioners want and need in marketers of the future in addition to providing recommendations to close the marketing skills gap. © Emerald Group Publishing Limited.",Dacko S.G.,Strategic,10.1108/02634500610665736,Education; Marketing; Master of business administration; Skills; Skills shortages,10.0,,10,0,,"The research focuses on understanding and improving marketing skill development in MBA programs, which aligns with long-term organizational goals and the future needs of marketing practitioners.",scopus-recommendation,60,20,Narrowing the skills gap for marketers of the future,2006
"Following over a decade of relationship marketing, this paper re-visits the notion of relationship quality to determine relational drivers of account profitability. Customer executives from multiple industries are interviewed to identify critical success factors in buyer-seller relationships. Based on their responses, a ""back-to-the-basics,"" grass roots approach to the measurement of relationship quality is offered. To further demonstrate its value for marketing practice, this measure of relationship quality is administered to a nationwide sample of key customer decision-makers to determine its link to profitable outcomes. The results support this measure as a driver of actual sales and recommendation intention. © 2005 Elsevier Inc. All rights reserved.",Huntley J.K.,Tactical,10.1016/j.indmarman.2005.05.011,Account growth; B2B relationships; Buyer-seller relationships; Relationship marketing; Relationship quality; Technology-intensive industry,5.0,,15,0,,"The abstract discusses the measurement of relationship quality and its implications for account profitability, which aligns with structured decision-making processes involved in marketing analytics and customer acquisition strategies.",scopus-recommendation,15,65,Conceptualization and measurement of relationship quality: Linking relationship quality to actual sales and recommendation intention,2006
"Purpose: Banking in Ghana is now an intensely competitive proposition. In a competitive environment, it becomes imperative not just to attract customers, but also to design strategies aimed at maintaining these customers. Drawing on data from over 2,000 retail bank customers in Ghana, this study aims at understanding the key motivations for maintaining accounts with banks in respect of Ghanaian bank customers. Design/methodology/approach: Data were collected from customers of 22 retail banks in Ghana. A two-stage sampling technique was adopted in obtaining the sample. First, for each of the banks, two branches were randomly selected from the list of all functionally operating branches. In the second stage, customers of the selected branches were randomly intercepted in the banking halls and the survey instrument administered to them. A total of 2,000 respondents were attracted. Logistic regression modelling was employed in analysing the data. Findings: Overall bank customers view proximity/accessibility as the most important factor in the opening and maintenance of accounts with banks in Ghana. Recommendations by friends appear to be the least important factor in Ghanaian bank consumers' decision to open and maintain a bank account in Ghana. The findings were strange to the extent that word-of-mouth marketing has been lauded as one of the most potent marketing communications tools in services marketing but the empirical findings from the study did not support this. Practical implications: To the extent that proximity is a key factor in the opening and maintenance of bank relationships in Ghana, distribution management must be given a more strategic imperative in bank management in Ghana. Bank branches must be sited in catchment areas with the highest propensity to attract and maintain an existing profitable bank clientele. Originality/value: The study is one of the few on bank marketing in Ghana that draws on a large bank consumer data set and utilizes robust statistical analysis to reach its conclusions. © Emerald Group Publishing Limited.",Hinson R.; Owusu-Frimpong N.; Dasah J.,Strategic,10.1108/02652320910979898,Banking; Consumer behaviour; Consumers; Ghana,5.0,,10,5,Emerald Group Publishing Ltd.,"The abstract discusses the competitive landscape of banking in Ghana and emphasizes the importance of strategic decisions such as branch location to attract and maintain customers. It outlines long-term goals of banks in understanding customer motivations and improving their service offerings, which aligns with strategic planning.",scopus-recommendation,60,20,Key motivations for bank patronage in Ghana,2009
"Genetic testing is currently subject to little oversight, despite the significant ethical issues involved. Repeated recommendations for increased regulation of the genetic testing market have led to little progress in the policy arena. A 2005 Internet search identified 13 websites offering health-related genetic testing for direct purchase by the consumer. Further examination of these sites showed that overall, biotech companies are not providing enough information for consumers to make well-informed decisions; they are not consistently offering genetic counseling services; and some sites even offer tests with little evidence of clinical value. This article aims to raise company and consumer awareness about the ethical concerns surrounding the direct-to-consumer marketing of health-related genetic tests. It also suggests ways that biotech companies can bring their services to the public in an ethically responsible manner, without increased regulatory oversight. © 2007 Springer Science+Business Media B.V.",Berg C.; Fryer-Edwards K.,Out of scope,10.1007/s10551-006-9298-8,Direct-to-consumer marketing; Direct-to-consumer sales; DNA test; Genetic test; Internet; Marketing ethics,0.0,,0,100,,"The abstract discusses genetic testing and its ethical implications, which are not related to marketing but rather to healthcare and regulatory issues.",scopus-recommendation,0,0,The ethical challenges of direct-to-consumer genetic testing,2008
"Forest management in Central and Eastern Europe, under direct or indirect Soviet influence, for a long time followed different management objectives and strategies as compared to the forest management in countries with market economies in Western Europe located in the same biogeographic zones. In the light of the appearing paradigms of natural disturbance regimes and ecosystem-based forest management we evaluate forest management in the former Soviet Union and Sweden with respect to conservation of riparian forest ecotones. We studied the site and forest age class distribution both along watercourses and at randomly selected locations in the surrounding terrain in managed landscapes in Sweden and the former Soviet Union, respectively. Along watercourses in the former Soviet Union 20% of the overall forest cover was classified as old-growth compared with 6% in the surrounding landscape. By contrast, although the proportion of site type distribution was similar, such forests were neither found along watercourses nor in the surrounding landscape in Sweden. The results hence show that the Soviet management policy resulted in better conditions from the biodiversity conservation perspective. We conclude that the forestry decision-making environment does matter for practical forest conservation. We also make the following recommendations to forest and environmental planners and decision-makers: (1) protect existing and restore and re-create riparian corridors in general; (2) maintain riparian forests along streams of all orders, because small rivers are as important for conservation of biodiversity as large rivers; (3) designate riparian corridors for protection not focusing on a single width, but rather based on vegetation site type appropriate for stand types with a continuous forest cover. © 2003 Elsevier B.V. All rights reserved.",Lazdinis M.; Angelstam P.,Out of scope,10.1016/S1389-9341(03)00069-8,Forest management; Land use history; Riparian ecotones,,0.0,0,100,,"The abstract discusses forest management practices and biodiversity conservation strategies, which are not related to marketing or any marketing-related decisions.",scopus-recommendation,0,0,Functionality of riparian forest ecotones in the context of former Soviet Union and Swedish forest management histories,2005
"Centurion Community Services (CCS), a social service agency situated in Lyttelton, Pretoria, was founded in February 1999. The geographical area where services were rendered over the past four years has been transformed from a once quiet rural scene to a densely populated urban area. The founding of CCS testifies to a pro-active step to address anticipated social problems associated with urbanisation. A qualitative study was launched with the aim to assess the community's perception concerning CCS and whether this service is able to fulfil the needs and wants of the community with a view of development of guidelines for a consumer-based marketing strategy. A schedule covering the seven critical areas of decision-making in a marketing strategy had been developed and utilised as a data collection instrument to collect data from respondents, who have all been beneficiaries in one way or another of this service. It was found that a strategic planning process should be implemented in order to obtain clarity regarding the vision and mission of the organization; a marketing plan (which includes the strategic analysis, the SWOT analysis, marketing objectives and marketing strategy) should be applied extensively. A number of recommendations regarding critical decision making areas were also formulated.",Naudé M.C.; Terblanche L.S.,Strategic,,,5.0,,5,0,,"The abstract discusses the need for strategic planning and the development of a marketing strategy in a social service agency, which aligns with long-term organizational goals and direction.",scopus-recommendation,70,20,The development of a marketing strategy by Centurion Community Services; [Die ontwikkeling van 'n bemarkingstrategie vir centurion gemeenskapsdiens],2004
"Digital goods lend themselves to versioning but also suffer from piracy losses. This paper develops a pricing model for digital experience goods in a segmented market and explores the optimality of sampling as a piracy-mitigating strategy. Consumers are aware of the true fit of an experience good to their tastes only after consumption, and as piracy offers an additional (albeit illegal) consumption opportunity, traditional segmentation findings from economics and sampling recommendations from marketing, need to be revisited. We develop a two-stage model of piracy for a market where consumers are heterogeneous in their marginal valuation for quality and their moral costs. In our model, some consumers pirate the product in the first stage allowing them to update their fit-perception that may result in re-evaluation of their buying/pirating decision in the second stage. We recommend distinct pricing and sampling strategies for underestimated and overestimated products and suggest that any potential benefits of piracy can be internalized through product sampling. Two counterintuitive results stand out. First, piracy losses are more severe for products that do not live up to their hype rather than for those that have been undervalued in the market, thus requiring a greater deterrence investment for the former, and second, unlike physical goods where sampling is always beneficial for underestimated products, sampling for digital goods is optimal only under narrowly denned circumstances due to the price boundaries created by both piracy and segmentation. © 2005 INFORMS.",Chellappa R.K.; Shivendu S.,Strategic,10.1287/isre.1050.0069,Digital products; Experience goods; Piracy; Pricing; Sampling; Vertical segmentation,5.0,,5,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The paper discusses pricing strategies and market segmentation for digital experience goods, focusing on long-term implications and strategic decisions to mitigate piracy losses. It addresses the overarching goals of the organization regarding product fit and consumer behavior, which aligns with strategic planning.",scopus-recommendation,60,30,Managing piracy: Pricing and sampling strategies for digital experience goods in vertically segmented markets,2005
"Purpose - To examine how companies are affected by economic crises, to assess the effects of marketing strategies on company performance in such conditions, and to identify those that can help companies to maintain successful performance despite turbulence in the operational environment. Design/methodology/approach - A structured questionnaire contained questions relating to 21 marketing strategies, associated with the elements of the marketing mix, plus a ""general marketing strategies"" category. It was completed by 172 Turkish companies, drawn from a national frame of 1,000. Data were analysed by factor analysis, with performance criteria set as the dependent variable. Results are reported for each of the elements of the marketing mix. Findings - Companies that modify their strategies appropriately can maintain or improve their performance in times of crisis. Conclusions and recommendations identify the strategic changes most likely to achieve that outcome, measured mainly in terms of sales, market share and profitability. Research limitations/implications - Subjective measures of performance were used because of practical obstacles to obtaining objective financial data from the sample, which would have severely reduced the response rate. Future studies should include such data in the analysis. They might also cross-index findings by company size, industry sector and market scope, and take account of company resources and skills. Practical implications - The findings provide valuable insights for decision makers and marketing planners in times of economic crisis, specifically in the Turkish context but potentially in general. Originality/value - Adds a specific focus on marketing strategies to existing studies of general measures taken by companies during economic crises.",Köksal M.H.; Özgül E.,Strategic,10.1108/02634500710754574,Company performance; Economic cycles; Marketing mix; Marketing strategy; Turkey,5.0,,5,0,,"The abstract discusses how companies can adapt their marketing strategies to improve performance during economic crises, which aligns with long-term planning and strategic adjustments within organizations.",scopus-recommendation,70,20,The relationship between marketing strategies and performance in an economic crisis,2007
"Drawing on data derived from Motoring Which assessments, the study investigates the role of vehicle security in the decision of people to recommend the purchase of a particular car model to a friend. This is important because, were security to be shown to be salient in purchaser decision making, it would be a factor in incentivising manufacturers and retailers to incorporate and stress car security in marketing. Crucially for purchasing decisions, security was observed to contribute to the willingness of people to recommend the purchase of a particular car model in 2007. This was not significantly so in 2008, although the association was in the same direction. The results are interpreted as modestly encouraging for the importance of security in purchaser decision making. Research on the role of vehicle crime in diminishing brand loyalty is advocated. Supplementary data analysis indicates that vehicles became more secure on average between 2007 and 2008, and that there was a triangular distribution between car price and car security, with expensive cars being uniformly secure, and cheaper cars exhibiting a range of security levels. © 2010 Macmillan.",Shaw D.; Pease K.,Tactical,10.1057/cpcs.2010.3,Car security; Crime drop; Crime reduction incentives; Designing out crime; Purchase recommendation,5.0,,15,0,,"The abstract discusses how vehicle security influences consumer recommendations for car purchases, which aligns with tactical decision-making in marketing. It highlights the importance of certain features (like security) in shaping consumer behavior and marketing strategies, falling under structured decision-making that supports strategic goals.",scopus-recommendation,10,70,Car security and the decision to recommend purchase,2010
"As demand for business education is rising, the production of business doctorates continues to fall. Between 1995 and 2001, new business doctorates declined 18%, dropping to the lowest point since 1987. In the same time frame, new marketing doctorates dropped by 32%. This article reports the results of a study designed to (1) assess enrollment trends and recruiting practices for marketing doctoral programs, (2) examine decision-making processes of prospective marketing doctoral students, and (3) develop a set of recommendations for improving recruiting in marketing doctoral programs. Results of surveys of marketing doctoral program coordinators, marketing Ph.D. students, and MBA students are reported. © 2005 Sage Publications.",Davis D.F.; McCarthy T.M.,Tactical,10.1177/0273475304268783,Business education; Doctoral education; Marketing doctorates; Student recruiting; Trends,5.0,,15,0,,"The abstract discusses specific enrollment trends, recruiting practices, and decision-making processes for prospective marketing doctoral students. This focus on improving recruiting strategies aligns with tactical decision-making that interprets strategic goals into actionable targets.",scopus-recommendation,20,60,The future of marketing scholarship: Recruiting for marketing doctoral programs,2005
"Family decision-making research has frequently examined role relationship between husband and wife across stages and subdecisions. In contrast to previous researches, this study examines how family role relationships, inclusive of parents and children, vary over decision-making stages for the group package tour (GPT). A total of 240 different families (mother or father as respondents) purchasing GPTs were surveyed, among them, 35 families also included children. Results indicated that family has a tendency to make a joint decision in problem recognition and the final decision stages, and wives were found to play a dominant role in the information search stage. This study broadens the theoretical domains used in understanding family decision-making for the GPT. For practitioners, marketing implications are provided and recommendations for future research are also discussed. © 2003 Elsevier Ltd. All rights reserved.",Wang K.-C.; Hsieh A.-T.; Yeh Y.-C.; Tsai C.-W.,Tactical,10.1016/S0261-5177(03)00093-1,Decision-making; Family travel; Group package tour (GPT),5.0,,15,0,Elsevier Ltd,"The study focuses on family decision-making processes regarding group package tours and provides insights that can be used for structured marketing strategies and consumer engagement. It discusses specific roles and stages in decision-making, which aligns with tactical decision-making in marketing.",scopus-recommendation,10,70,Who is the decision-maker: The parents or the child in group package tours?,2004
"Most consumer decisions involve trade-offs of costs and benefits over time. The research literature on ""intertemporal choice"" examines behavioral regularities in how people think about such decisions, drawing from marketing, psychology, and behavioral economics. This diverse literature is relevant to the analysis of public policy issues related to consumers' discounting of future outcomes ""too much"" compared with sooner outcomes. A stream of outcomes can be viewed as occurring in three temporal regions: the present, the near future, and the more distant future. Somewhat different research streams have developed around the topic of underweighting outcomes in the distant (compared with the near) future and of overweighting outcomes in the present compared with any point in the future. The authors review key concepts from the literature on underweighting the distant future versus the near-term future to analyze policy issues related to consumers' saving for retirement and their response to rebates. The authors review key concepts from the literature on impulsive behavior and present-biased preferences to analyze the problems of self-control that people have in their consumption of ""sin"" products that are proximate and that affect rewards in the present. The authors critique current information and incentive remedies that ignore behavioral principles from the literature, focusing their recommendations on policy interventions designed to influence eating habits and obesity and on cooling-off laws that govern return policies for consumers' big-ticket purchases. © 2006, American Marketing Association.",Lynch Jr. J.G.; Zauberman G.,Strategic,10.1509/jppm.25.1.67,,5.0,,10,5,American Marketing Association,"The abstract discusses long-term behavioral patterns in consumer decision-making and public policy implications, which align with strategic planning and the analysis of overarching goals related to consumer behavior over time.",scopus-recommendation,60,20,"When do you want it? Time, decisions, and public policy",2006
