Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"We propose an econometric two-stage model for category-level purchase and brand-level purchase that allows for simultaneous brand purchases in the analysis of scanner panel data. The proposed model formulation is consistent with the traditional theory of consumer behavior. We conduct Bayesian estimation with the Markov chain Monte Carlo algorithm for our proposed model. The simulation studies show that previously proposed related models can cause severe bias in predicting future brand choices, while the proposed method can effectively predict them. Additionally in a marketing application, the proposed method can examine brand switching behaviors that existing methods cannot. Moreover, we show that the prediction accuracy of the proposed method is higher than that of existing methods.","Miyazaki, K; Hoshino, T; Böckenholt, U",Tactical,10.1080/07350015.2019.1702047,Bayes estimation; Missing data; Multiple-brand purchase; Potential outcomes; Product-category purchase,5.0,,15,0,TAYLOR & FRANCIS INC,"The abstract discusses a specific econometric model for analyzing purchase behavior, which aligns with tactical decision-making in marketing. It addresses structured methods for predicting brand choices and analyzing brand switching behaviors, which are more targeted and operational in nature.",wos-prediction,10,70,Dynamic Two Stage Modeling for Category-Level and Brand-Level Purchases Using Potential Outcome Approach With Bayes Inference,2021
"This study examines the psychological and organizational drivers of corporate environmental market responsiveness (CEMR). Drawing on the relevant literature, the study identifies several variables of potential importance in CEMR and builds on the theory of planned behavior to propose a model of hypothesized relationships among these variables. The study tests hypotheses in an empirical study using a large sample of environmental managers from eleven members of the European Environmental Agency. The research findings show that the environmental behaviors of managers are largely determined by social judgments and perceptions. The present study has implications for managers who wish to pursue an environmental market-oriented approach to business. These results also have important implications for organizational theory and the debates about whether economic or social factors determine the effects of environmental issues on competitive advantage. (C) 2011 Elsevier Inc. All rights reserved.","Rivera-Camino, J",Strategic,10.1016/j.jbusres.2011.07.002,Environmental responsiveness; Theory of planned behavior; Managers' decision-making; European firms; Green marketing,5.0,,10,0,ELSEVIER SCIENCE INC,"The study focuses on long-term implications of corporate environmental market responsiveness and examines the psychological and organizational drivers that influence these behaviors, aligning closely with strategic decision-making.",wos-prediction,70,15,Corporate environmental market responsiveness: A model of individual and organizational drivers,2012
"The authors develop and estimate a model of online buying using clickstream data from a Web site that sells cars. The model predicts online buying by linking the purchase decision to what visitors do and to what they are exposed to while at the site. To overcome the challenges of predicting Internet buying, the authors decompose the purchase process into the completion of sequential nominal user tasks and account for heterogeneity across visitors at the county level. Using a sequence of binary probits, the authors model the visitor's decision of whether to complete each task for the first time, given that the visitor has completed the previous tasks at least once. The results indicate that visitors' browsing experiences and navigational behavior predict task completion for all decision levels. The results also indicate that the number of repeat visits per se is not diagnostic of buying propensity and that a site's offering of sophisticated decision aids does not guarantee increased conversion rates. The authors also compare the predictive performance of the task-completion approach with single-stage benchmark models in a holdout sample. The proposed approach provides superior prediction and better identifies likely buyers, especially early in the task sequence. The authors also discuss implications for Web site managers.","Sismeiro, C; Bucklin, RE",Tactical,10.1509/jmkr.41.3.306.35985,,5.0,,10,0,SAGE PUBLICATIONS INC,"The abstract discusses a model that predicts online buying behavior using clickstream data, focusing on user tasks and navigational behavior, which aligns with tactical decision-making processes in marketing analytics, customer acquisition, and purchase prediction.",wos-prediction,15,70,Modeling purchase behavior at an E-commerce web site: A task-completion approach,2004
"This research examines the behavioral consequences of HIV testing by focusing on whether and how members of a large, increasingly at-risk group (heterosexual young adults) alter their willingness to engage in risky sexual behavior on the basis of their awareness of their own and their potential partners' HIV risk status. In particular, this research draws on an expected-utility model of risky sexual behavior to test its basic prediction that in certain conditions, changes in risk perceptions induced by HIV testing can result in an increase in risky sexual behavior. The results of two experimental studies using projective scenarios provide general support for the predictions that stem from the expected-utility model, particularly in conditions of low infection likelihood. Moreover, accounting for decision makers' altruistic impulses in the risky-sex context enhances the descriptive validity of the economic model of risky sexual behavior.","Sen, S",Out of scope,10.1509/jppm.23.1.28.30405,,,0.0,0,100,SAGE PUBLICATIONS INC,"The abstract discusses behavioral consequences of HIV testing and risky sexual behavior, which falls under healthcare and not marketing-related applications.",wos-prediction,0,0,The behavioral consequences of HIV testing: An experimental investigation,2004
"Imagine you are a real estate agent and are showing a prospective buyer a house with a lake view, but it is foggy, and the view is less than ideal. Are you inclined to tell the prospective buyer, Unfortunately, it is foggy outside. If it were not foggy, the view would be even better!? Eight studies, spanning diverse domains, reveal a novel discrepancy: most presenters (e.g., the seller) choose to communicate such upward counterfactual information (UCI) to experiencers (e.g., the prospective buyer), believing it will enhance experiencers' impressions (e.g., of the house)-yet UCI actually worsens their impressions. This discrepancy arises because presenters insufficiently account for the fact that they possess more knowledge about the presented target than experiencers do; they fail to realize that noting an imperfection reveals it. Accordingly, when experiencers are knowledgeable about the target, either because the imperfection is obvious or because they can easily envision the upward counterfactual, the discrepancy attenuates. Finally, the presenter-experiencer discrepancy occurs only when the counterfactual information is upward, such that presenters do not overcommunicate downward counterfactual information, which rules out a desire to share any information as an alternative mechanism for presenters' communication decisions. Together, this research highlights the prevalence and costs of sharing UCI.","Li, XL; Hsee, CK; O'Brien, E",Not identified,10.1177/00222437221112312,prediction errors; self-other asymmetry; communication; egocentrism; counterfactual thinking,60.0,,10,5,SAGE PUBLICATIONS INC,"The abstract discusses a psychological phenomenon related to communication and presentation of information, which does not clearly fit into the defined categories of Strategic, Tactical, or Operational decision-making in marketing. It does not provide actionable insights or structure related to marketing strategies or operations.",wos-prediction,10,15,It Could Be Better Can Make It Worse: When and Why People Mistakenly Communicate Upward Counterfactual Information,2023
"Despite considerable research on the impact of past behavior on decision making over the past two decades, little is yet known about how past experience moderates decision theoretic factors within models of behavioral intent. This research explores the implications of past behavior within the theory of planned behavior (TPB), and how it influences key decision-making variables. A theoretical model of how past behavior can induce deliberative versus heuristic processing of information is developed and tested. Consumer implications of the impact of past behavior on behavioral intentions are discussed, highlighting the importance of addressing one's experience when making a decision. (C) 2008 Wiley Periodicals, Inc.","Kidwell, B; Jewell, RD",Tactical,10.1002/mar.20258,,5.0,,15,0,WILEY,"The abstract discusses the influence of past behavior on decision-making processes, particularly within the theory of planned behavior, which aligns with tactical decision-making that interprets strategic goals into more structured targets. It addresses consumer behavior and how past experiences can shape behavioral intentions, aligning with tactical marketing strategies.",wos-prediction,10,70,The Influence of Past Behavior on Behavioral Intent: An Information-Processing Explanation,2008
"The institutional appeal implications of organizational strategy decisions to hold firm or to adapt on key tactical factors are analyzed in a cross-sectional analysis of the top 100 Liberal Arts Colleges, compared against a similar analysis of the top 100 Research Universities in the United States. This analysis is motivated by the well-documented declining student interest in Liberal Arts Colleges. Building on theory related to the benefits of identifying, maintaining and emphasizing one's own core organizational identity, Liberal Art Colleges are predicted to experience increased institutional appeal from pursuing such a strategy. Practically, this prediction implies that the predominant industry practice of Liberal Arts Colleges to consistently evolve and change form in response to their shifting environments may be misguided and thus detrimental to the long-term viability of the institution. Evidence is found for significant advantages to holding firm on certain aspects of the Liberal Arts College identity. Moreover, the results indicate differential best strategic practices for Liberal Arts Colleges when compared against Research University counterparts.","Hoskins, JD; Brown, BA",Strategic,10.1080/08841241.2017.1386258,Exclusivity; institutional adaptation; Liberal Arts Colleges; niche organizations; organizational identity; small size,15.0,,5,0,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","The abstract discusses the long-term implications of organizational strategy decisions in Liberal Arts Colleges, emphasizing the importance of maintaining core identity for increased institutional appeal. This aligns with strategic planning focused on defining organizational goals and nature.",wos-prediction,70,10,Hold firm or adapt? An empirical examination of the institutional appeal implications of maintaining the Liberal Arts College identity,2017
"Although the assumption of utility-maximizing consumers has been challenged for decades, empirical applications of alternative choice rules are still very new. We add to this growing body of literature by proposing a model based on the idea of a satisficing decision maker. In contrast to previous models (including recent models implementing alternative choice rules), satisficing depends on the order in which alternatives are evaluated. We therefore conduct a visual conjoint experiment to collect search and choice data. We model search and product evaluation jointly and allow for interdependence between them. The choice rule incorporates a conjunctive rule for the evaluations and, contrary to most previous models, does not rely on compensatory trade-offs at all. The results strongly support the proposed model. For instance, we find that search is indeed influenced by product evaluations. More importantly, the model results strongly support the satisficing stopping rule. Finally, we perform a holdout prediction task and find that the proposed model outperforms a standard multinomial logit model.","Stüttgen, P; Boatwright, P; Monroe, RT",Operational,10.1287/mksc.1120.0732,noncompensatory choice; eye tracking; visual conjoint experiment,5.0,,65,5,INFORMS,"The abstract discusses a model for consumer decision-making that involves evaluating alternatives and making choices, which aligns with day-to-day consumer activities and preferences. It focuses on search and choice data, making it relevant to operational decision-making.",wos-prediction,10,15,A Satisficing Choice Model,2012
"Individual and joint preference inform about different aspects of a product's marketing strategy. While individual preference is easily measured, joint preference is expensive to obtain. The author proposes a sub-sampling approach that uses MCMC and data imputation techniques to estimate individual and joint preference. It requires individual data from the entire sample and joint data from a fraction of the sample. Empirical evidence suggests that the sub-sampling approach works well when joint data are collected from 25% of the sample. Predictive and correlation tests demonstrate the superiority of the proposed approach. Greater than 50% reduction in data collection cost is shown. (c) 2006 Elsevier B.V. All rights reserved.","Arora, N",Tactical,10.1016/j.ijresmar.2006.09.001,data imputation; hierarchical Bayes; survey; sampling; group choice,5.0,,15,0,ELSEVIER SCIENCE BV,"The abstract discusses a specific approach to estimate individual and joint preferences in marketing, which aligns with tactical decision-making focused on structured processes and targets within marketing strategies.",wos-prediction,10,70,Estimating joint preference: A sub-sampling approach,2006
"The prevalent multichannel shopping environment is driving many consumers to choose between online and offline channel at the information search and product purchase stages of a shopping experience. Consequently, multichannel retailers face the challenges of identifying different target consumer groups and maximizing the value of each channel by understanding and serving each group more effectively. Hence, this study attempts to identify consumer segments by examining consumers' perceived channel values at different shopping stages. The latent class MNL (LC-MNL) method, as a powerful tool that is able to detect consumer heterogeneity in the same consumption scenarios, is applied to conduct consumer segmentation analysis based on the consumer's perceived values, including channel benefits and costs, as well as different channels' characteristics. By using the survey data of 1325 consumers, results indicate two segments comprising innovative consumers and conventional consumers in terms of online vs. offline channel usage. Furthermore, the logit regressions for segments estimation illustrate that the two segments are significantly different in terms of channel attributes and consumers' intrinsic channel preferences. This study contributes to the extant electronic commerce and multichannel marketing literature by designing a rigorous consumer segmentation method which incorporates both interpretation and prediction capabilities and analyzing the underlying influential factors for different segments. The results can further provide useful guidance to marketing and sales practitioners in designing effective channel attributes to meet the needs of consumers belonging to different segments.","Wang, QS; Yang, X; Song, PJ; Sia, CL",Strategic,,Multichannel and multistage shopping; Consumer segmentation; Perceived channel value; Latent class MNL approach,5.0,,10,0,CALIFORNIA STATE UNIV,The study focuses on long-term consumer segmentation strategies for multichannel retailers by identifying distinct consumer groups based on their perceived values and preferences. This aligns with strategic planning as it aims to optimize channel usage and target marketing efforts effectively.,wos-prediction,60,25,CONSUMER SEGMENTATION ANALYSIS OF MULTICHANNEL AND MULTISTAGE CONSUMPTION: A LATENT CLASS MNL APPROACH,2014
"Accelerating antiglobalization challenges previously undisputed assumptions about the importance of a product's globalness/localness in purchase decisions. Putting these assumptions to test, this article conceptualizes globalness/localness as a distinct product attribute and decomposes its utility into weight and preference components. Subsequently, it offers an equity-theory-based prediction of the attribute's declining relevance/trivialization and quantifies its trade-offs with other attributes by calculating global/local price premiums. Conjoint experiments in two countries (Austria and India) reveal that (1) emerging- (developed-) market consumers exhibit relative preference for global (local) products, (2) emerging-market consumers perceive higher preference inequity between global and local products than developed-market consumers, and (3) the corresponding inequity triggers consumers' cognitive inequity regulation (manifested through attribute trivialization in developed markets) and behavioral inequity regulation (manifested through asymmetrical willingness to pay for global/local products across developed/emerging markets). In addition, attribute trivialization and price premium tolerance are moderated by consumers' spatial identities and price segment. The findings contribute to the theoretical debate on the relevance of product globalness/localness in deglobalizing times and inform competitive strategies; segmentation, targeting, and positioning; and international pricing decisions.","Davvetas, V; Sichtmann, C; Saridakis, C; Diamantopoulos, A",Strategic,10.1177/1069031X221143095,global; local products; attribute trade-offs; conjoint analysis; emerging; developed markets,5.0,,10,0,SAGE PUBLICATIONS INC,"The abstract discusses the implications of globalness/localness as product attributes in the context of changing consumer preferences and market dynamics, which aligns with long-term strategic planning and competitive strategies.",wos-prediction,60,25,"The Global/Local Product Attribute: Decomposition, Trivialization, and Price Trade-Offs in Emerging and Developed Markets",2023
"The authors examine consumer inferences about product attributes that are unobservable at the time of the decision. Extant research predicts that in the absence of an explicit correlation between product attributes, consumers will infer that the brand that is superior on the observable attributes is also superior on the unobservable attributes. The authors propose an alternative inference strategy that makes the counterintuitive prediction that the apparently superior brand is inferior on the unobservable attributes. The authors refer to these inferences as compensatory inferences and assert that they are associated with consumers' intuitive theories about the competitive nature of a market. In a series of four experiments, the authors examine the occurrence of compensatory inferences and compare them with other inference strategies.","Chernev, A; Carpenter, GS",Tactical,10.1509/jmkr.38.3.349.18865,,5.0,,15,0,SAGE PUBLICATIONS INC,"The abstract discusses consumer inferences and decision-making strategies related to product attributes, which aligns with tactical decision-making processes in marketing. This involves understanding consumer behavior and optimizing product positioning, which fits within the tactical realm.",wos-prediction,10,70,The role of market efficiency intuitions in consumer choice: A case of compensatory inferences,2001
"Companies offering a wide range of products may have an interest in measuring the degree of diversity of their clients' shopping baskets as an indicator of consumer behaviour. Customers buying a wide range of products are somehow more dependent on the business and their switching costs might be higher compared to others that only buy a small number of products from your catalogue. We aim to provide companies with a tool to measure how heterogeneous their clients are in terms of the composition of their shopping basket. First, the objective of this paper is to take advantage of some approaches used in other fields to create a new measurement. Second, we will show some possible applications of this indicator in a business context. We consider that a client with low heterogeneity is not highly dependent on the business and is more likely to defect. To check if this intuition is true, we will test the dependence of heterogeneity and churn with real data. By proving our hypothesis, we will be potentially enriching churn models with a new explanatory variable, and we could prevent the defection of those clients scoring low heterogeneity by making the appropriate marketing decisions.","Nicolas-Sans, R; Ibáñez, DG",Tactical,10.1080/1331677X.2020.1835518,Shopping basket heterogeneity; churn; customer behaviour; hypothesis testing; market basket analysis,5.0,,15,0,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","The abstract discusses creating a tool to measure client heterogeneity in shopping baskets, which is a tactical approach to inform marketing decisions and reduce customer churn. It focuses on specific applications and analysis, aligning with tactical decision-making.",wos-prediction,15,65,Customer basket heterogeneity: how to measure it and some possible business applications,2021
Extending the traditional discrete choice model by incorporating latent psychological factors can help to better understand the individual's decision-making process and therefore to yield more reliable part-worth estimates and market share predictions. Several integrated choice and latent variable (ICLV) models which merge the conditional logit model with a structural equation model exist in the literature. They assume homogeneity in the part-worths and use latent variables to model the heterogeneity among the respondents. This paper starts from the mixed logit model that describes the heterogeneity in the part-worths and uses the latent variables to decrease the unexplained part of the heterogeneity. The empirical study presented here shows these ICLV models perform very well with respect to model fit and prediction.,"Danthurebandara, VM; Vandebroek, M; Yu, J",Tactical,10.1007/s11002-012-9213-2,Discrete choice models; Structural equation models; Hierarchical Bayesian estimation; Mixed logit model; Heterogeneity distribution,5.0,,15,0,SPRINGER,"The abstract discusses an empirical study related to integrated choice and latent variable models, focusing on improving model fit and prediction in decision-making processes, which aligns with tactical marketing decisions that involve structured approaches to optimizing marketing strategies.",wos-prediction,10,70,Integrated mixed logit and latent variable models,2013
"Global marketing status shows that over 120 million bikes are being produced around the world yearly. Taiwan applied a cross-strait division of labor to manufacture about 30 million bikes in 2009. Since many study applied forecasts are basic inputs for many kinds of decisions and policy in business and government. This paper proposed a novel nonlinear forecasting model, known as Taguchi-differential evolution algorithm grey forecasting model (1,1) (TDEGM(1,1)). The TDEGM(1,1) is validated using integrated circuit and bike industry forecasting as study cases. Furthermore, the mean absolute percentage error is used to compare the performance of the forecasted models. The TDEGM(1,1) was the most accurate one among these models which are original GM(1,1), the Bayesian GM(1,1) and genetic algorithms GM(1,1). Meanwhile, the convergence result of TDEGM(1,1) is proved faster than genetic algorithms-based GM(1,1) and Bayesian GM(1,1). In the 2013, the output value of bike maybe over 2000 million according to forecasting result.","Zheng, MC; Chou, JH",Strategic,,"GM(1,1); differential evolution algorithm; bike; nonlinear time series forecasting",5.0,,15,0,ACADEMIC JOURNALS,"The abstract discusses the development of a forecasting model that is intended for long-term planning and decision-making in industries such as bike manufacturing and integrated circuits. It addresses the implications of forecasting models for business and government policy, aligning with strategic planning.",wos-prediction,60,20,A novel nonlinear forecasting model for output of bike industry by Grey model and Taguchi-differential evolution algorithm,2011
"Expiration dates are used by couponers to limit their financial liability temporally. Traditional wisdom assumes that coupon redemptions are greatest in the period immediately following the coupon drop and decline monotonically. Using regret theory, the authors predict that expiration dates induce a second mode in the redemption pattern just prior to the expiration date. They test this prediction by extending an existing coupon redemption model to incorporate an expiration effect and then estimating both the existing and the expiration models using weekly coupon redemption data for spaghetti sauce from A.C. Nielsen panels in two cities. Results are consistent with their prediction. Implications for practitioners and researchers are discussed.","INMAN, JJ; MCALISTER, L",Tactical,10.2307/3152229,,5.0,,15,0,AMER MARKETING ASSN,"The abstract discusses coupon redemption patterns and incorporates a model to predict consumer behavior related to expiration dates, which aligns with tactical decision-making in marketing.",wos-prediction,10,70,DO COUPON EXPIRATION DATES AFFECT CONSUMER-BEHAVIOR,1994
"Nowadays, the objective of all organizations is to achieve higher market share by recognizing the customer requirements and try to offer the products or services according to these requirements. Financial and credit institutes like banks try to follow these objectives as well. Conjoint analysis ( CA) method is one of the statistical methods which widely used in the marketing problems like prediction of customer behaviors and evaluation of customers' utility of a special service or product. In spite of other methods directly evaluating product preferences, CA helps the organizations to measure the degree of importance of each product or service from general assessment of that product or service by an analytical approach. One of the services of banks is presenting the credit cards to their customers. In Iran, credit cards have been introduced to customers in the recent years. Regarding to improving market of credit cards in Iran, research on identification of Iranian customers' expectations and preferences in use of credit cards is so necessary. The aim of this research is using fuzzy CA method for specification and selection of the best combination of attributes and levels of credit cards in an actual case Eghtesad-Novin Bank in Iran according to customers' opinions.","Baheri, E; Dalvand, MR; Ansarinejad, A; Miri-Nargesi, S; Hatami-Shirkouhi, L",Tactical,,Conjoint analysis; Fuzzy sets; credit cards,5.0,,15,0,ACADEMIC JOURNALS,"The research focuses on using fuzzy conjoint analysis to identify customer preferences and expectations for credit cards, which aligns with tactical decision-making aimed at achieving structured goals related to product offerings and customer engagement.",wos-prediction,10,70,A fuzzy conjoint analysis approach for evaluating credit card services: A case study of Iranian bank,2011
"The authors assumed that automatic preferences based on lowerorder affective processes have a greater impact on choice when people focus on their affective response to choice options (affective focus) than when they try to find reasons for their preferences (cognitive focus). They further supposed that the impact of the focus during decision making is less important when the cognitive resources of consumers are constrained. In an experiment, participants had to choose between two options while the cognitive or affective focus and processing resources were manipulated. Measures of automatic preferences correlated with choice under an affective, but not under a cognitive, focus. In contrast to expectations, this effect of focus was not moderated by the manipulation of processing resources. Interestingly, the automatic measures contributed to the prediction of choice under an affective focus independently and apart from self-report measures. (c) 2006 Wiley Periodicals, Inc.","Scarabis, M; Florack, A; Gosejohann, S",Operational,10.1002/mar.20144,,5.0,,60,5,WILEY-BLACKWELL,"The abstract discusses decision-making processes and consumer preferences in a specific experimental setting, focusing on how cognitive and affective factors influence choices. This aligns with managing day-to-day activities related to understanding consumer behavior and preferences.",wos-prediction,10,20,When consumers follow their feelings: The impact of affective or cognitive focus on the basis of consumers' choice,2006
"Purpose This paper aims to examine how, why and when incidental curiosity might have an influence on consumers' unhealthy eating behaviors in a subsequent, irrelevant context. Design/methodology/approach Three experiments were conducted. Study 1 tested the basic main effect; Study 2 further tested the proposed process; Study 3 identified an important moderator and offered additional support for the mechanism. Findings Study 1 demonstrated the basic main effect that incidental curiosity increases consumers' preference for unhealthy food. Study 2 replicated the effect in a simulated grocery-shopping task and further provided direct process evidence that a reward-approaching orientation underlies the effect of curiosity on unhealthy food choice. Finally, Study 3 identified information nature as an important moderator of the effect. That is, when people are curious about threatening information, they are likely to adopt an avoidance motivation, which prevents them from seeking any unhealthy food. Originality/value This research contributes to the curiosity literature by demonstrating that incidental curiosity could have motivational impacts in the non-information domain, such as food choice. It also adds to the food decision literature by documenting incidental curiosity as an important situational factor of consumers' food decisions.","Wang, C",Tactical,10.1108/JCM-08-2018-2835,Healthy eating; Incidental curiosity; Information threat; Reward-approaching,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The abstract discusses the effects of incidental curiosity on consumers' unhealthy eating behaviors, which can be interpreted as a specific target within the broader strategic goal of influencing consumer food choices. The experiments conducted provide actionable insights that can guide marketing strategies and campaigns related to food products.",wos-prediction,10,70,How does incidental curiosity affect consumers' unhealthy eating?,2019
"The authors study how strangers become friends within an evolving online social network. By modeling the coevolution of individual users' friendship tie formations (when and with whom) and their concurrent online activities, the authors uncover important drivers underlying individuals' friendship decisions and, at the same time, quantify the resulting peer effects on individuals' actions. They estimate their model using a novel data set capturing the continuous development of a network and users' entire action histories within the network. The results reveal that similarity (homophily) with a potential friend, the properties of a potential friend's network, and the potential friend's domain expertise all play a role in friendship formation. Via prediction exercises, the authors find that stimulating anime watching is the most effective sitewide intervention, which leads to the highest overall site traffic and the largest number of active users, and that recommending a friend of a friend as a potential friend is the most effective strategy in stimulating friendship tie formation. In contrast to the common finding for static networks, the results indicate that seeding to users with the most friends is not the most effective strategy to increase users' activity levels in an evolving network.","Ameri, M; Honka, E; Xie, Y",Tactical,10.1177/00222437221107900,social network formation; product adoption; user-generated content; peer effects,5.0,,15,0,SAGE PUBLICATIONS INC,"The study focuses on specific strategies for friendship formation within an online social network, which aligns with tactical decision-making. It interprets strategic goals (increasing user engagement and friendship ties) into actionable targets (stimulating anime watching and recommending friends).",wos-prediction,20,60,From Strangers to Friends: Tie Formations and Online Activities in an Evolving Social Network,2023
"We propose a new approach to simulate the likelihood of the sequential search model. By allowing search costs to be heterogeneous across consumers and products, we directly compute the joint probability of the search and purchase decisions when consumers are searching for the idiosyncratic preference shocks in their utility functions. Under the assumptions of Weitzman's sequential search algorithm, the proposed procedure recursively makes random draws for each quantity that requires numerical integration while enforcing the conditions stipulated by the algorithm. In an extensive simulation study, we compare the proposed method with existing likelihood simulators that have recently been used to estimate the sequential search model. The proposed method attributes the uncertainty in the search order to the consumer-product-level distribution of search costs and the uncertainty in the purchase decision to the distribution of match values across consumers and products. This results in more precise estimation and an improvement in prediction accuracy. We also show that the proposed method allows for different assumptions on the search cost distribution and that it recovers consumers' relative preferences even if the utility function and/or the search cost distribution is mis-specified. We then apply our approach to online search data from Expedia for field-data validation. From a substantive perspective, we find that search costs and position effects affect products in the lower part of the product listing page more than they do those in the upper part of the page.","Chung, JH; Chintagunta, P; Misra, S",Tactical,10.1007/s11129-024-09281-4,Simulated maximum likelihood; Consumer search; Sequential search; Search cost; C51; D43; D83; M3,5.0,,15,0,SPRINGER,"The abstract discusses a method for simulating search model likelihoods, which directly relates to structured decision-making and targeting in marketing analytics and consumer behavior. It involves precise methodologies for estimating search costs and purchase decisions, fitting within tactical-level applications.",wos-prediction,10,70,Simulated maximum likelihood estimation of the sequential search model,2024
"The sudden urge to buy, referred to as impulsive buying, is triggered by both a gamut of extraneous, market-related stimuli and internal psychological factors. The extant literature on this has majorly focused on the antecedents of impulsive shopping, prominent among these include traits (like sensation-seeking and impulse buying tendency or IBT), motives (utilitarian, hedonic), shoppers' resources (time and money), and marketing stimuli. Although personality is a key determinant of consumer decision-making, the role of personality traits, specially extraversion, neuroticism, and conscientiousness, in impulse buying is not conclusive. Also, there exists a need for analysing impulse buying behaviour with respect to product-specific situations rather than general IBT. The present study fills this gap by analysing the role of three personality traits on impulse buying. A scenario-based online experiment was conducted, and the sample respondents were randomly categorised into two groups. The former group had respondents with an instrument to measure their IBT in general, while the later had respondents for whom the instrument was shared with a scenario built around the product category of apparel. With the data set of 386 respondents, the study reveals that the relationships between the two personality traits-extraversion and neuroticism, and IBT-are independent of the product category. However, the influence of conscientiousness on impulsive buying tendency depends on the product category. The study concludes with managerial implications.","Parsad, C; Prashar, S; Vijay, TS",Tactical,10.21315/aamj2019.24.2.3,extraversion; impulse buying; neuroticism; conscientiousness; impulsive buying tendency,5.0,,15,0,PENERBIT UNIV SAINS MALAYSIA,"The abstract discusses the analysis of personality traits and their impact on impulsive buying behavior, which aligns with the tactical decision-making level focused on structured approaches to marketing strategies and consumer behavior analysis.",wos-prediction,10,70,COMPARING BETWEEN PRODUCT-SPECIFIC AND GENERAL IMPULSE BUYING TENDENCY: DOES SHOPPERS' PERSONALITY INFLUENCE THEIR IMPULSE BUYING TENDENCY?,2019
"Purpose -The purpose of this paper is to predict the success possibility of supply chain practices (SCPs) implementation based on ten selected SCPs using the analytic hierarchy process (AHP). Design/methodology/approach - A case study was conducted, and for the same, data were collected from two organizations. The data collected from both the organizations were analyzed using AHP. The pair-wise comparisons of SCPs (usually, alternatives and attributes) are established using a scale indicating the strength with which one SCP dominates another with respect to higher-level SCPs. This scaling process then translated into priority weights. Once the priority weights of the elements/determinants of the module have been calculated, the presence of the corresponding element in the organization was evaluated. An evaluation rating of these elements multiplied by the established priority weights have determined the prediction weight for each SCP. Findings - The application of this procedure is described for the institutionalization module and can be similarly extended to the other SCPs/SCM implementation modules. By establishing the prediction weight for each module, the organizations will be able to evaluate the strength of the corresponding factors present before embarking on the SCPs. The organization can identify and create awareness of the essential elements in the SCPs implementation process and identify the actions necessary before implementing SCPs. The AHP can be a useful guide in the decision-making process of SCPs implementation, especially for medium-and large-scale organizations. Research limitations/implications - The priority weights are subjective and assigned as per the judgment of SCM managers from both the organizations. Further, the priority weights can be obtained from more industry experts through a questionnaire. Second, in this model, only ten practices are taken into consideration for successful SCPs implementation; more practices may be included in future research. Practical implications - The methodological approach presented can be a useful guide in the decision-making process of SCPs implementation in an organization. The outcome will aid practitioners to know the SCPs and benchmark the organizations on the basis of the methodological research conducted. Again, this model can simply act as a possible research model and the data can act as an example that can be utilized for other studies. Originality/value - This is the first kind of study which identified ten SCPs and further deployed AHP approach to see the success possibility of combined SCPs that influence the SCM implementation in an organization.","Gorane, S; Kant, R",Tactical,10.1108/JBIM-05-2014-0098,AHP; Case study; Supply chain management; Supply chain practices,5.0,,15,0,EMERALD GROUP PUBLISHING LTD,"The paper focuses on predicting the success of supply chain practices (SCPs) implementation, which involves structured decision-making based on priority weights and evaluations of factors. This aligns with the tactical decision level where strategic goals are interpreted into actionable targets.",wos-prediction,20,60,A case study for predicting the success possibility of supply chain practices implementation using AHP approach,2016
"Research on the effects of ethical attributes has recently gained traction. However, limited research has addressed consumer response to ethical attributes in the current context where product ratings have become of primary importance to make decisions. Specifically, this study examines the relative effect of ethical attributes on product evaluations across different product ratings. Building on cue consistency theory and the negativity bias, we suggest that ethical attributes gain weight when consumers evaluate a low-rated product. This process leads consumers to anticipate more warm-glow feelings, generating better evaluations for such low-rated products featuring an ethical attribute (vs. another type of attribute). Two experiments provide consistent empirical support for this prediction, and demonstrate that, compared to other attributes or no attribute, an ethical attribute increases product evaluations to a larger extent when the product received low (vs. higher) ratings. We show that this effect occurs because of warm-glow feelings: when product ratings are low, consumers anticipate more warm-glow feelings from purchasing a product with an ethical attribute (vs. another type of attribute), leading to better product evaluations. These findings have direct managerial and ethical implications for practitioners.","Bezençon, V; Girardin, F; Lunardo, R",Tactical,10.1002/mar.21403,cue consistency; ethical attribute; ethical product; negativity bias; product ratings; sustainable attribute; sustainable product; warm-glow feelings,5.0,,15,0,WILEY,"The abstract discusses the effects of ethical attributes on product evaluations, specifically how these attributes influence consumer decision-making based on product ratings. This aligns with tactical levels that involve structured decisions regarding marketing strategies and product development.",wos-prediction,10,70,When does an ethical attribute matter for product evaluation? The role of warm-glow feelings for low-rated products,2020
