Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"Automated products that take over tasks that consumers used to carry out themselves are becoming increasingly sophisticated, but consumers continue to resist such innovations. Drawing on the status quo bias as a theoretical framework, this article investigates the role of nostalgia in consumer reactions to product automation in a series of six experiments with almost 1500 participants. The first four experiments converge on a consistent finding: a high (versus low) degree of automation reduces consumers' nostalgic feelings about past consumption episodes, which in turn decrease nostalgia-prone consumers' product evaluations. Against this backdrop, we conduct two additional experiments to determine how firms' communication tactics can overcome the negative role of nostalgia proneness in consumer reactions to automated products. We conclude that managers involved in the marketing of automated products should assess the level of nostalgia in their target groups, and align both their intended positioning for the automated product and the decision to automate critical tasks within the product design that may evoke nostalgic feelings in consumers. Furthermore, when consumers are nostalgia-prone, managers should craft their launch communication tactics such that the focus is diverted from the automated task itself. © 2022 The Authors. Journal of Product Innovation Management published by Wiley Periodicals LLC on behalf of Product Development & Management Association.",Kremer P.; Feurer S.; Kim J.-Y.; Hoeffler S.,Tactical,10.1111/jpim.12641,consumer; innovation resistance; nostalgia; product automation,5.0,,20,0,John Wiley and Sons Inc,"The abstract discusses the implementation of marketing strategies regarding the communication tactics of automated products and how to address consumer nostalgia in product evaluations. This aligns with tactical decision-making, which involves interpreting strategic goals into actionable targets.",scopus-automation,15,60,Overcoming the negative role of nostalgia in consumer reactions to automated products,2022
"Purpose: The purpose of this study is to examine private households’ preferences for service bundles in the German energy market. Design/methodology/approach: This investigation is based on survey data collected from 3,663 customers of seven mainly municipal energy suppliers in the German energy market. The data set was analyzed via a binary logistic regression model to identify the most prospective customers and their preferences regarding bundles of energy services. Findings: The results indicate that potential adopters of energy-related service bundles have greater prior knowledge about service bundles; place higher importance on simplified handling, flat rates and long price guarantees; prefer to purchase a service bundle from an energy supplier; live in urban areas and have a gas tariff; are both less likely to have a green electricity tariff and to support the German energy transition; have a greater intention to purchase a smart home product; are less likely to already be prosumers; and prefer customer centers and social media as communication channels with energy providers. Practical implications: This paper offers several implications for decision-makers in developing marketing strategies for bundled offerings in a highly competitive energy market. Originality/value: This paper contributes to the sparse research on service bundles in the energy sector, despite the growing interest of energy suppliers and consumers in this topic. It expands the research focusing on the telecommunications sector. © 2022, Emerald Publishing Limited.",Hackbarth A.; Tremml T.; Löbbe S.,Tactical,10.1108/IJESM-09-2020-0013,Decision-making; Energy sector; Energy service bundle; Mail questionnaires; Marketing implications; Preferences; Purchase intention; Regression; Residential; Retailing; Surveys,5.0,,15,0,Emerald Publishing,"The study identifies customer preferences and behaviors regarding energy service bundles, which can inform structured marketing strategies and decision-making at a tactical level.",scopus-automation,10,70,Preferences for service bundles in the energy sector – a survey of German private households,2022
"The successful implementation of any complex information technology (IT) solution is challenging, but integrating a marketing automation solution into an organisation brings additional and unique considerations. The key decision points range from how to perform appropriate business process modelling and requirements analysis, through to the selection of customer data integration technology, software applications and implementation partners. There are aspects of both art and engineering required to make this integration appear seamless. The current economic downturn places additional pressures on marketing and IT budgets, but a successful implementation of marketing automation systems can simultaneously cut costs and drive additional revenue. This paper identifies success criteria for marketing automation systems integration, and presents the four key factors influencing the outcome of such integration projects. © 2009 Palgrave Macmillan.",Keens D.; Barker D.,Tactical,10.1057/dddmp.2008.39,Integrated marketing; Marketing automation; Marketing technology; Performance measurement; Process improvement,5.0,,15,0,,"The abstract discusses the implementation of marketing automation systems, which involves structured decision-making regarding business processes, technology selection, and integration strategies. This aligns closely with tactical decision-making that interprets strategic goals into specific targets and actions.",scopus-automation,20,60,Marketing automation systems integration: The art and engineering to make it all work seamlessly,2009
"This is the first in a series of articles dealing with machine learning in asset management. Asset management can be broken into the following tasks: (1) portfolio construction, (2) risk management, (3) capital management, (4) infra-structure and deployment, and (5) sales and marketing. This article focuses on portfolio construction using machine learning. Historically, algorithmic trading could be more narrowly defined as the automation of sell-side trade execution, but since the introduction of more advanced algorithms, the definition has grown to include idea generation, alpha factor design, asset allocation, position sizing, and the testing of strategies. Machine learning, from the vantage of a decision-making tool, can help in all these areas. © 2020, With intelligence. All rights reserved.",Snow D.,Strategic,10.3905/jfds.2019.1.021,Analysis of individual factors/risk premia; Big data/machine learning; Performance measurement; Portfolio construction,5.0,,10,0,With intelligence,"The abstract discusses the role of machine learning in asset management, particularly focusing on portfolio construction, which aligns with long-term planning and strategic decision-making in the context of finance and investment.",scopus-automation,70,15,Machine Learning in Asset Management—Part 1: Portfolio Construction—Trading Strategies,2020
Agfa's director of new business development and strategic marketing invited delegates to a two day packaging forum in Antwerp. Package printing represents 27 % of Afga's business worldwide and the sector is growing at six % per annum. The company sees the consolidation of print and prepres as an essential for quality. The company offers hardware products and software solutions for scanning colour management and digital proofing with Artwork Systems. Agfa will develop the market by working closely with trade association and by mutual cooperation with co-suppliers.,Coombes N.,Strategic,,,5.0,,10,0,,"The abstract discusses long-term goals of Agfa's business development in the packaging sector, indicating a focus on growth, market development, and collaboration with trade associations and co-suppliers, which aligns with strategic planning.",scopus-automation,70,15,Agfa moves to raise its packaging profile,2001
"Building from related interdisciplinary theories, this research identifies social influence–related variables that are linked to customer relationship management (CRM) technology utilization within an international business-to-business field sales force. Field sales employees (n = 147) in a multinational organization from Australia, Canada, New Zealand, the United Kingdom, and the United States were surveyed to test the research model. Four of 7 primary hypotheses were supported, predicting more than 65% of the variance in the research model. Effort expectancy, uncertainty avoidance, collective performance expectancy, and internal/organizational social influence all showed antecedent significance to contextual utilization of CRM technology. The results of this study suggest that group-oriented individual decision making and the related concept of institutional collectivism are equally as important as individual-oriented decision making in the international utilization of organizational technology. Based on the strong significance shown in the results of this study, it would also be wise to consider cultural value–derived uncertainty avoidance in practical development of training and implementation of multinational CRM systems. © 2014, Copyright © Taylor & Francis Group, LLC.",Baker D.S.,Strategic,10.1080/15332667.2014.965650,culture; customer relationship management; international; marketing; normative; sales; sales force automation; social influence; technology acceptance; technology utilization,5.0,,10,0,Routledge,"The research focuses on understanding social influence variables in CRM technology utilization, which aligns with long-term organizational goals and the nature of business relationships in an international context.",scopus-automation,70,15,Social Influence and Contextual Utilization of Customer Relationship Management Technology in an International Field Sales Organization,2014
[No abstract available],Grantham L.,Not identified,10.1108/02635579510095733,,100.0,,0,0,,"The abstract does not provide any meaningful content to classify, thus making it confusing and unclear.",scopus-automation,0,0,Justifying office automation: Benefits and problems,1995
"Despite the considerable attention being placed on the potential payoff's from programmable manufacturing technologies, remarkably little systematic research has been conducted on organizational plans, decisions, and associated actions. The 1982-83 factory automation surveys project of the Boston University Manufacturing Roundtable reported on here was designed to develop a broad managerial view of computer-aided manufacturing processes in the US. Our purpose was to create a body of information, drawn from the recent experience of leading-edge practitioners, that would begin to describe the range of behaviors accompanying the adoption and implementation of automation technologies, such as advanced numerical control, CAD/CAM and robots, which may be combined to form the ""factory of the future"". In short, we wanted to identify the kinds of progress being made by these manufacturers and the barriers that they, and those who are contemplating such process innovations, will face in the future. In each of our three surveys we had a specific target population in mind. The ""user"" survey was aimed at discrete-part manufacturing organizations that were leaders in adopting factory automation technologies. This survey was designed to address ""best practice"" at the level of a single strategic business unit and deals with specific automation projects. Our ""supplier"" survey was aimed at the major producers of each of the various factory automation technologies. Here we sought the observations and opinions of senior marketing executives in those firms with the most success (and therefore experience) in supplying computer-based manufacturing technologies. Finally, our ""expert"" survey was designed to test some of our preliminary findings from the users and suppliers, including insights gathered from in-depth follow-up telephone interviews with respondents to those two surveys. We intentionally tried to identify a broad sample of individuals whose views would be based on extensive factory automation experience in different capacities. Respondents to our three surveys consisted of 57 users, 38 suppliers and 64 experts. Findings from the three surveys form certain patterns that transcend the isolated facts commonly presented in the literature. The dominant impressions that emerged from the data were:. Leading-edge users of computer-aided manufacturing processes believe in learning by doing. Most have proceeded in an incremental fashion to develop an internal base of experience with factory automation technologies. They tend to have supportive management and a sense of where they are heading. Their current measurement capabilities, however, restrict the basis for making adoption decisions as well as the subsequent evaluation of impacts from recent technological innovations. These users usually rely heavily on outside suppliers for critical technical assistance and consider reliability factors to be more important than price in selecting a vendor. They generally feel they cannot afford to postpone decisions until improved technologies become available. Current leadingedge users will strongly affect the future direction of these technologies. Suppliers claim that most manufacturers are not sophisticated customers. They would like potential users to be more aware of their needs for improved manufacturing processes and to be more interested in the long-term strategic benefits of computer-aided manufacturing technologies already on the market. A classic dilemma seems to have arisen: decisions to adopt expensive factory automation technologies are often made by managers who lack the background to assess technological options, while staff familiar with the new technologies are less able to appreciate associated strategic dimensions. A likely outcome is a decision that is either short-sighted or misguided. Suppliers with limited direct experience in new applications of their technologies and little indepth knowledge of the business situations of their customers cannot be expected to help users avoid such errors. The most difficult problems in achieving computer integrated manufacturing are managerial rather than technical. Manufacturers contemplating factory automation face different issues depending on whether they adopt a retrofit strategy using existing production systems or whether they attempt to make a fresh start as new facilities are brought on stream. In either case, they often have inadequate internal technical resources, strong barriers to communication across traditional functional lines, and a reward structure that does not encourage risk-taking in the interest of long-term strategic gains. Manufacturing organizations that do not deal directly with these kinds of managerial problems are not likely to succeed in factory automation, even if appropriate technological options exist. These functions suggest that manufacturing managers ought to reflect on their organization's current strengths and weaknesses as they formulate a strategy for factory automation. In particular, they should begin with a healthy concern for the adequacy of their current base of knowledge, mix of human resources and formal measurement systems. They should also refine their expectations for integrated factory automation applications, to be sure that general goals such as ""enhanced flexibility"" have explicit operational meanings. Finally, they should improve their organization's ability to identify types of indirect costs, as well as benefits, that are implicit in such goals. These prescriptions apply to manufacturers just beginning to adopt programmable manufacturing technologies, as well as to those who are well along this path. Further in-depth research is needed if the progress being made by leading-edge users is to serve as a basis for more widespread attempts to move toward the ""factory of the future"". © 1984.",Rosenthal S.R.,Strategic,10.1016/0272-6963(84)90012-3,,5.0,,10,5,,"The abstract discusses long-term organizational plans, decisions, and the overarching direction of adopting automation technologies in manufacturing. It emphasizes the need for manufacturers to reflect on their strengths and weaknesses, formulate strategies for factory automation, and consider long-term strategic gains, which aligns with strategic planning.",scopus-automation,60,20,"Progress toward the ""factory of the future""",1984
"The purpose of this study was to empirically evaluate a modified version of Sheth's model (1981) of buying behavior, in order to determine retail buyers' willingness to trade off on negotiation variables when placing items on automatic replenishment (AR). A total of 103 usable questionnaires were returned from corporate buyers from five major department store chains located throughout the USA, yielding a 41 percent response rate. Multiple regression analysis indicated that the modified portion of Sheth's model used in this study was satisfactory in exploring relationships that exist between buyers and vendors when determining what products can be placed on AR. The model was significant and respectable in explanatory power, and the significant or highly related variables were: merchandise driven mentality; price/value; color; design; and type of merchandise category. These were all significant or highly related to the buyer's willingness to trade off on the negotiation variables (price, packaging, delivery and assortment). Future research is needed to explore the development of a model that explains the process and decision criteria for successful AR programs. © Emerald Group Publishing Limited.",Dandeo L.M.; Fiorito S.S.; Giunipero L.; Pearcy D.H.,Tactical,10.1108/13612020410518673,Buyers; Channel relationships; Quick response retailing; Reorder levels; Retail management,5.0,,15,0,Emerald Group Publishing Ltd.,"The study evaluates a modified model of buying behavior specifically focusing on retail buyers' willingness to trade off negotiation variables for automatic replenishment, indicating a structured decision-making process that aligns with tactical goals.",scopus-automation,10,70,Determining retail buyers' negotiation willingness for automatic replenishment programs,2004
The growing importance of the Internet to B2B customer purchasing decisions has motivated B2B sellers to create digital content that leads potential buyers to interact with their company. This trend has engendered a new paradigm referred to as 'content marketing.' This study investigates the organizational processes for developing valuable and timely content to meet customer needs and for integrating content marketing with B2B selling processes. The results of this single case study demonstrate the use of marketing automation to generate high-quality sales leads through behavioral targeting and content personalization. The study advances understanding of the organizational processes that support content marketing and shows how content marketing can be combined with B2B selling processes via marketing automation in ways that achieve business benefits. © 2015 Elsevier Inc.,Järvinen J.; Taiminen H.,Tactical,10.1016/j.indmarman.2015.07.002,Case study; Digital marketing; Marketing and sales alignment; New technologies; Sales funnel; Social media,5.0,,15,0,Elsevier Inc.,"The abstract discusses the implementation of content marketing strategies and the use of marketing automation, which aligns with tactical decision-making in marketing aimed at achieving specific goals such as generating sales leads and enhancing customer interaction.",scopus-automation,10,70,Harnessing marketing automation for B2B content marketing,2016
"Presents cases in which US firms successfully applied CIM and capitalized on the advantages of such an advanced technology. Addresses barriers to factory automation and steps for successful implementation. Finally, examines techologies that enhance CIM implementation.",Attaran M.,Tactical,10.1108/02635579710161287,,5.0,,15,0,Emerald Group Publishing Ltd.,"The abstract discusses the implementation of Computer Integrated Manufacturing (CIM) technologies, which involves structured decision-making to achieve strategic goals, such as overcoming barriers to automation and enhancing factory operations.",scopus-automation,10,70,CIM: Getting set for implementation,1997
"The impact of the office automation (OA)-based information processing and integrated workstations on decision support systems (DSS) is considered. Some critical issues especially that part of OA relevant to DSS a 'promotional gimmick' that 'exists primarily in the minds of academic visionaries and overly aggressive sales and marketing people' are being answered by discussing the state of the art in DSS research, whether the way in which it is being presented is detrimental, and the future of DSS. Refs.",Blanning Robert W.,Strategic,10.1287/inte.13.5.71,,5.0,,10,5,,"The abstract discusses the impact of office automation on decision support systems (DSS), focusing on long-term implications, current state, and future directions in DSS research, which aligns with strategic planning.",scopus-automation,60,20,WHAT IS HAPPENING IN DSS?,1983
"The insurance industry has been a booming sector, and companies are going overboard to get and retain customers. At present, there are 23 private insurance companies including Indian Private insurance companies and Indian private insurance companies with foreign partners in India. These companies are competing with the LIC to tap the immense insurance market potential of India. After the new economic reforms and global economic recession, the insurance companies have started to review their marketing strategies relating to assessing the customer’s financial needs and their other economic expectations, budget allocation, sales targets, staff training, adopting sophisticated technology, office automation in order to compete with their counterparts emerging in the scenario. This paper is an attempt to know the purchase decision of life insurance policyholders in the study area, which is situated in South Tamil Nadu. It is observed that among the policy holders with different age groups, the younger groups have positive attitude with insurance plans than elders. Although there has been a significant and rapid advancement in the area of customer management, there are many issues that need to be explored. Insurance companies across the world have started recognizing the value of superior customer care. © 2012, Associated Management Consultants Pvt. Ltd.. All rights reserved.",Rajeswari K.; Kartheeswari S.,Tactical,,Attitude; Plan; Policyholders; Type of Policies and Services,5.0,,15,0,Associated Management Consultants Pvt. Ltd.,"The abstract discusses the competitive strategies of insurance companies, focusing on customer acquisition, marketing strategies, and sales targets, indicating a tactical approach to achieve strategic goals within the insurance market.",scopus-automation,20,60,Purchase decision of life insurance policyholders: An outlook,2012
"The supply chain ecosystem is currently benefiting from a great dynamic resulting from the digitalization of organizations and trades. For all the stakeholders in the area, this is a real breakthrough, and machine learning is at the core of this revolution. It has profoundly revolutionized companies in many aspects including the evolution of communication methods, the automation of many processes, the growing importance of information systems, etc. With shrinking margins and more demanding customers, supply chain management in increasingly becoming a source of competitive advantage. Its management and optimization requires a factual to Supply Chain decision making at strategique, tactical and operational levels. In this context and data rich environment, machine learning approaches and techniques find numerous useful applications for supply chain decision making. Today, companies have no choice but to apply Machine Learning solutions in almost every part of their processes. This fact seems even clearer in markets where competition is fierce. While Machine Learning does not redefine the enterprise, it is certainly a powerful asset for both marketing and process optimization purposes. It is so ingrained in the strategies of companies that now most of them rely heavily on it for all processes from creation, to product quality control, to public relations. In recent years, a series of practical applications of machine learning (ML) for supply chain decisions have been introduced. By interconnecting the ML methods applied for SC decision making, this paper identifies current SC applications and indicates potential research gaps. In this paper, we examine the general usability of machine learning techniques to assist with supply chain decisions. The main objective of this research is therefore to study how machine learning techniques can be integrated into the range of tools available to supply chain decision makers in order to take advantage of the increasing volume of data generated in the supply chain. © 2022 Authors. All rights reserved.",Mohamed-Iliasse M.; Loubna B.; Abdelaziz B.,Strategic,10.22034/ijsom.2021.109189.2279,Digital Transformation; Expert system; Machine Learning; Supply chain; Supply Chain Analytics; Supply network,10.0,,10,0,Kharazmi University,"The abstract discusses how machine learning can be integrated into supply chain decision-making, highlighting its role in long-term planning and competitive advantage. It emphasizes the overall strategy for utilizing data and machine learning techniques across various levels of supply chain management.",scopus-automation,60,20,Machine Learning in Supply Chain Management: A Systematic Literature Review,2022
"The generation and use of customer insight in marketing decisions is poorly understood, partly due to difficulties in obtaining research access and partly becausemarket-based learning theory views knowledge as a fixed asset. However, customer insight takes many forms, arrives at the organisation from increasingly diverse sources and requires more than mere dissemination if it is to be useful. A multiple case study approach is used to explore managerial practices for insight generation and use. Multiple informants from each of four organisations in diverse sectors were interviewed. Findings reveal the importance of value alignment and value monitoring across the insight demand chain, to complement the information processing emphasis of extant research. Within the firm, the study suggests the importance of customer insight conduct practices including insight format, the role of automation and insight shepherding, to complement the much-researched process perspective. The study provides a basis for assessing the effectiveness of insight processes by both practitioners and scholars. © 2015, Westburn Publishers Ltd.",Said E.; Macdonald E.K.; Wilson H.N.; Marcos J.,Tactical,10.1080/0267257X.2015.1037785,Business to business marketing; Case study; Customer insight; Market research; Market-based learning,5.0,,15,0,Routledge,"The abstract discusses managerial practices for generating and using customer insight in marketing decisions, which aligns with tactical decision-making focused on interpreting strategic goals into actionable insights and practices.",scopus-automation,10,70,How organisations generate and use customer insight,2015
"With the proliferation of online technologies, social media recruitment has become an essential part of any company’s outreach campaign. A social media platform can provide marketing posts with access to a large pool of candidates and at a low cost. It also provides the opportunity to quickly customize and refine messages in response to the reception. With online marketing, the key question is: which communities are attracted by recruitment tweets on social media? In this work, we profile the Twitter accounts that interact with a set of recruitment tweets by the U.S. Army’s Recruitment Command through a network-centric perspective. By harnessing how users signal their affiliations through user information, we extract and analyze communities of social identities. From Social Identity Theory, these social identities can be critical drivers of behavior, like the decision to enlist in the military. With this framework, we evaluate the effectiveness of the U.S. Army’s recruitment campaign on Twitter, observing that these campaigns typically attract communities with military exposure like veterans or those that identify with professional careers and fitness (e.g., student, professionals, athletes). The campaign also attracts, but at a much lower level, interaction from those in the digital industries—data scientists, cybersecurity professionals, and so forth. When analyzing the accounts in terms of their degree of automation, we find a set of intent-unknown bot accounts interacting with the tweets, and that many of the recruitment accounts are perceived as automated accounts. These observations can aid in campaign refinement: targeting the digital community and getting a broader reach for online recruitment publicity campaigns. © 2023 Association for Computing Machinery. All rights reserved.",Xian Ng L.H.; Cruickshank I.J.,Tactical,10.1145/3617127,bot detection; network analysis; social identity; social signaling; Twitter,5.0,,15,0,Association for Computing Machinery,"The abstract discusses the evaluation of the U.S. Army's recruitment campaign on Twitter, focusing on targeting specific communities and analyzing user interactions, which fits into tactical decision-making related to campaign optimization and user engagement.",scopus-automation,10,70,Recruitment Promotion via Twitter: A Network-centric Approach of Analyzing Community Engagement Using Social Identity,2023
"The Indian poultry industry's success story is uniquely exceptional. From a backyard venture, it has made a quantum leap to emerge as a dynamic industry. Over the last three decades, there have been significant developments in the poultry industry with each decade focusing on different sectors. The seventies saw a spurt in egg production; the eighties an acceleration in broiler production; the nineties advances in poultry integration, automation and feed production. The present decade promises to exploit value added products and the global trade avenue. India is a developing country primarily has an agricultural economy. If agriculture blooms, the country prospers. Agriculture is a diversified subject covers such activities as farming, forestry, animal husbandry and fishery including agro- based industries in broader concept. Rural development improves the quality life of the weaker sections and gives way for participation and involvement of the masses in the process of decision making in economic and social life of and society.They provide livelihood to and million of rural house holds in the sub marginal level both land less and small landholders. They prove to be the best way to alleviate rural poverty and reduce income disparities. Industrial sector depends on agriculture for their raw material and allied products. Poultry and egg are popular food articles of high nutritional value and so and major break through have been achieved in egg production and broiler stock. This due to integrated development of breeding feeding, marketing, healthcare and nutrition etc.Poultry farming by providing additional income to the agricultures helps them to earn more and helps the nation to develop with out any wide disparities in the of income. © EuroJournals Publishing, Inc. 2011.",Chandrakumarmangalam S.; Vetrivel S.C.,Strategic,,Agriculture; Egg consumption; Livelihood; Nutritional; Production; Rural,10.0,,10,5,,"The abstract discusses the long-term development and evolution of the Indian poultry industry, highlighting its impact on agriculture and rural development, which aligns with strategic planning focused on defining goals and the nature of the organization.",scopus-automation,60,15,An analysis on factors influencing production and profitability of poultry eggs in Tamilnadu - India,2011
"Following the enforcement of the EEC Directive (1989), focused on the promotion of workers health and safety, several approaches have been developed in the last 30 years to assess the risks related to the different hazards in the work environment and to identify, based on this assessment process, measures and action to promote safety and to reduce the occupational accidents. These approaches generally are focused on the analysis of the working activity and neglect the influence of the worker characteristics involved, strongly limiting the effectiveness of the risk-based decision making. This has a particular relevance in manufacturing field, where workers are still widely employed in several tasks, despite an increasing processes automation. Within this paper an innovative approach to explicitly consider the individual characteristic of the workers within the risk assessment in the work environment is described. Integration of a Human Performance model within risk assessment process is thus proposed. The resulting method allowed the definition of a customized risk based both on the individual skill of the worker involved and on the characteristics of the work places The comparison between risk assessed with traditional method and the customized risk showed the relevant influence that the human performance may have on the risk level to which the workers are exposed to and consequently allowed the company to identify the need for technical and organisational prevention and protection measures not highlighted with the more traditional approach. This method was applied for validation to an assembly line of a heavy vehicles manufacturing plant. The impact on the risk assessment is here shown and discussed, while the results in terms of safety at the workplace are still in the phase of data collection and will be published in future work. This model represents a step into the future of safety as a precursor of a more general process of customization at the individual level that is ongoing in several branches from the precision and personalized medicine (Duarte and Spencer, 2016) to the individual financial and marketing methods (Matz and Netzer, 2017). © 2022 Elsevier Ltd",Comberti L.; Demichela M.,Out of scope,10.1016/j.ssci.2022.105809,Customized Risk; Human performance; Occupational safety management,,0.0,0,100,Elsevier B.V.,"The abstract discusses risk assessment in occupational health and safety, particularly in manufacturing, which is not related to marketing.",scopus-automation,0,0,Customised risk assessment in manufacturing: A step towards the future of occupational safety management,2022
"E-procurement is promoted as a pathway to enhance revenue performance and reduce costs associated with the supply function. The hospitality industry has been a relatively late entrant into the e-procurement arena. Given some of the unique aspects of the industry, the adoption process has been hindered. Based on a series of informal interactions with industry experts, case studies, and a review of related extant literature, research propositions are presented on the key concerns of the adoption of e-procurement in the hospitality industry. Implications of the study for theory and practice are outlined. Copyright © 2011 Inderscience Enterprises Ltd.",George B.P.; Williams A.J.; Henthorne T.L.,Strategic,10.1504/IJPM.2011.037384,Adoption; Back-end automation; Brand equity; Case studies; Decision making; Demand predictability; E-marketing; E-procurement; Information technology; Risk and uncertainty,5.0,,10,5,Inderscience Publishers,"The abstract discusses the adoption of e-procurement in the hospitality industry, highlighting long-term implications and concerns regarding revenue performance and cost reduction. This aligns with strategic planning as it defines goals related to the broader organizational context.",scopus-automation,60,20,E-procurement in the hospitality industry: An exploratory study,2011
"In today's world, business development is the key to success. If the business does not develop, larger competitors take part of its customers. To maintain position and successful development in the market, it is necessary to expand the enterprise, that is, to scale the business. Scaling a business is a process whose primary goal is to increase sales and profits. The article discusses the necessary conditions for scaling a business, the main ways and conditions for expansion. The article also presents modern marketing tools that play an important role in scaling and automation of business processes. The considered option of analyzing a possible sales market for scaling a business is the basis for making decisions related to market activity, choosing a target market, determining the planned sales volume, etc. © IAEME Publication Scopus Indexed",Sadchenko O.; Davydova I.; Yakymyshyn L.; Kovalchuk S.; Chernenko D.; Zaitseva A.,Strategic,10.34218/IJARET.11.4.2020.032,Analyze; Business; Chatbots; Marketing; Scaling,5.0,,10,5,IAEME Publication,"The abstract discusses the long-term process of scaling a business, which aligns with strategic planning. It highlights necessary conditions for expansion, market analysis, and decision-making related to market activity, all of which are strategic in nature.",scopus-automation,60,20,Modern marketing to scale the business,2020
"Papermakers worldwide face increasing pressure to meet the demands of customers in terms of paper properties, quality and delivery times, while striving to improve profitability. A survey focusing on these issues has been conducted just recently. Several mills including ABB, Elsag Bailey, Foxboro, Honeywell-Measurex, Valmet Automation and Yokogawa responded to the survey. The survey showed that there is a trend towards open systems. Furthermore, it has been found that training and communication are the keys to making full use of a process automation system's potential.",Anon,Not identified,,,15.0,,15,50,Martin Bayliss Mark Pty Ltd.,"The abstract discusses challenges faced by papermakers and reflects on a survey about automation systems, which does not align clearly with any of the classification categories provided. It does not focus on specific marketing strategies or tactical decisions.",scopus-automation,10,10,"Technology push, market pull",1998
"The present study examined the factors influencing paddy farmers' decision to choose the formal agency (government and cooperatives) as their primary disposal destination. It assessed the impact of this choice on price realisation and household income in Odisha. The analysis revealed that paddy output disposal to formal agencies improves price realisation and farmers' income by ₹3.31 per kg and ₹16518 per annum as compared to informal agencies, respectively. The choice of formal agencies was determined by several factors, namely land size, marketed surplus, awareness about MSP, education, social status, and access to technical advice. The study emphasizes expanding the outreach of the existing Paddy-Procurement Automation System (P-PAS) system of its procurement in Odisha to enable the farmers to receive better prices for their produce and improve household income. © 2024 The Society of Economics and Development.",Naik S.; Srivastava S.K.; Kishore P.; Ray M.; Nithyashree M.L.; Kingsly I.T.,Tactical,10.35716/IJED-24098,Impact evaluation; marketed surplus; marketing channels; price realisation,0.0,,15,5,The Society of Economics and Development,"The study focuses on the factors influencing paddy farmers' decisions regarding their disposal of produce, which aligns with tactical decision-making by interpreting strategic goals into specific targets related to income and price realization.",scopus-automation,10,70,Impact Analysis of Formal Agencies on Price Realisation and Farmers' Income in Odisha,2024
"To increase service productivity, many companies utilize automation extensively to reduce the use of labor. However, greater use of automation does not always result in higher service quality, and the effectiveness of automation in providing service hinges on how advanced the technology level is. Departing from the standard perspective in which productivity is simply treated as an output measure of firm performance, the authors propose service productivity as a strategic decision variable; that is, the firm manages the service productivity level to maximize profits. They develop a theory of optimal service productivity that explains when the optimal productivity level will be higher or lower and distinguishes between short-term effects of service productivity due to labor-automation trade-offs and long-term effects due to the advance of technology. The theory, together with the existing literature, inspires the development of three testable empirical hypotheses, which are confirmed using data from more than 700 service companies in two time periods. The research shows that service productivity should be lower when factors (e.g., higher profit margin, higher price) motivate the provision of better service quality and that service productivity should be higher when factors (e.g., higher market concentration, higher wages) discourage the provision of better service quality. The empirical results also provide preliminary evidence that large service companies may tend to be too productive relative to the optimal level and, if so, should place less emphasis (in the short run) on cost reduction through automation and more emphasis on service quality. © 2012, American Marketing Association.",Rust R.T.; Huang M.-H.,Strategic,10.1509/jm.10.0441,Customer satisfaction; Financial impact; Marketing metrics; Self-service; Service productivity; Service quality; Technology,5.0,,10,5,,"The abstract discusses the management of service productivity as a strategic decision variable aimed at maximizing profits, which aligns with long-term planning and defining organizational goals.",scopus-automation,70,10,Optimizing service productivity,2012
"Programmatic advertising describes techniques for automating and optimizing transactions in the audience marketplace. Facilitating real-time bidding for audience impressions and personalized targeting, programmatic technologies are at the leading edge of digital, data-driven advertising. But almost no research considers programmatic advertising within a general history of information technology in commercial media industries. The computerization of advertising and media buying remains curiously unexamined. Using archival sources, this study situates programmatic advertising within a longer trajectory, focusing on the incorporation of electronic data processing into the spot television business, starting in the 1950s. The article makes three contributions: it illustrates that (1) demands for information, data processing, and rapid communications have long been central to advertising and media buying; (2) automation “ad tech” developed gradually through efforts to coordinate and accelerate transactions; and (3) the use of computers to increase efficiency and approach mathematical optimization reformatted calculative resources for media and marketing decisions. © The Author(s) 2019.",McGuigan L.,Strategic,10.1177/1461444819846449,Ad tech; advertising; audience commodity; automation; critical data studies; history of technology; new media; programmatic,10.0,,10,0,SAGE Publications Ltd,"The abstract discusses the historical context and evolution of programmatic advertising as a significant aspect of digital marketing, indicating long-term trends and implications for the organization and industry.",scopus-automation,50,30,Automating the audience commodity: The unacknowledged ancestry of programmatic advertising,2019
