Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
User generated content: The use of blogs for tourism organisations and tourism consumers,Akehurst G.,2009,10.1007/s11628-008-0054-2,"As the World Wide Web has developed considerable bargaining power has been transferred from suppliers to consumers; there is a real need to improve market intelligence and market research for private and public tourism organisations and facilitate timely consumer decision making. This article explores the development of user generated content and specifically the use of web logs or blogs. Tourism organisations cannot afford to ignore the development of user generated content, peer-to-peer web applications and virtual communities. A recent survey found that consumers trusted more websites with reviews than professional guides and travel agencies and far from being an irrelevance, blogs are often perceived to be more credible and trustworthy than traditional marketing communications. But there is a problem: given the sheer number of possibly relevant travel blogs there is a need to locate, extract and interpret blog content and this has proven so far to be time consuming, exhausting and costly, thus negating the relative value of the information obtained. A way forward may be the use of artificial intelligence and ""opinion mining"" or a blog visualisation system.",Blogs; Internet; Marketing; Tourism; Travel; User generated content,,scopus-artificial intelligence,Tactical,"The abstract discusses the need for tourism organizations to effectively utilize user-generated content and blogs to enhance market intelligence and consumer decision-making, indicating a focus on operational targets and structured decision-making processes.",10,70,15,0,5
A dynamic decision support system to predict the value of customer for new product development,Chan S.L.; Ip W.H.,2011,10.1016/j.dss.2011.07.002,"In recent years, firms have focused on how to enter markets and meet customer requirements by improving product attributes and processes to boost their market share and profits. Consequently, market-driven product design and development has become a popular topic in the literature. However, past research neither covers all of the major influencing factors that together drive customers to make purchase decisions, nor connects these various influencing factors to customer purchasing behavior. Past studies further fail to take the time value of money and customer value into consideration. This study proposes a decision support system to (a) predict customer purchasing behavior given certain product, customer, and marketing influencing factors, and (b) estimate the net customer lifetime value from customer purchasing behavior toward a specific product. This will not only enable decision-makers to compare alternatives and select competitive products to launch on the market, but will also improve the understanding of customer behavior toward particular products for the formulation of effective marketing strategies that increase customer loyalty and generate greater profits in the long term. Decision-makers can also make use of the system to build up confidence in new product development in terms of idea generation and product improvement. The application of the proposed system is illustrated and confirmed to be sensible and convincing through a case study. © 2011 Elsevier B.V. All rights reserved.",Customer relationships; Decision support systems; New product development; Value of customer,,scopus-artificial intelligence,Strategic,"The abstract discusses a decision support system aimed at predicting customer behavior and estimating customer lifetime value, which aligns with long-term strategic planning and understanding of market dynamics.",60,25,10,0,5
"New approaches to psychographic consumer segmentation: Exploring fine art collectors using artificial intelligence, automated text analysis and correspondence analysis",Pitt C.S.; Bal A.S.; Plangger K.,2020,10.1108/EJM-01-2019-0083,"Purpose: While the motivation for collecting art has received considerable attention in the literature, less is known about the characteristics of the typical art collector. This paper aims to explore these characteristics to develop a typology of art consumers using a mixed method approach over several studies. Design/methodology/approach: This is achieved by analyzing qualitative data, gathered via semi-structured interviews of art collectors, and quantitatively by means of natural language processing analysis and automated text analysis and using correspondence analysis to analyze and present the results. Findings: The study’s findings reveal four distinct clusters of art collectors based on their “Big Five” personality traits, as well as uncovering insights into how these types talk about their possessions. Research limitations/implications: In addition to contributing to the arts marketing literature, the findings provide a more nuanced understanding of consumers that managers can use for market segmentation and target marketing decisions in other markets. The paper also offers a methodological contribution to the literature on correspondence analysis by demonstrating the “doubling” procedure to deal with percentile data. Practical implications: In addition to contributing to the arts marketing literature, the findings provide a more nuanced understanding of art collectors that managers can use for market segmentation and target marketing decisions. The paper also offers a methodological contribution to the literature on correspondence analysis by demonstrating a non-traditional application of correspondence analysis using the “doubling” procedure. Buyer behavior in the fine art market is not exhaustively studied. By understanding the personality traits of consumers in the art market, sales forces can better provide assistance and product to consumers. Further, understanding the personalities of consumers is better for art retail spaces to better serve consumers. Originality/value: This paper demonstrates a unique mixed methods approach to analyzing unstructured qualitative data. It shows how text data can be used to identify measurable market segments for which targeted strategies can be developed. © 2020, Emerald Publishing Limited.",Art collectors; Artificial intelligence; Automated text analysis; Correspondence analysis; Psychographic consumer segmentation; Psychographic segmentation; Quantitative analysis of qualitative data,Emerald Group Holdings Ltd.,scopus-artificial intelligence,Tactical,"The study provides insights into market segmentation and target marketing decisions based on the personality traits of art collectors, which aligns with tactical decision-making focused on interpreting strategic goals into actionable targets.",15,60,20,0,5
A model-based decision support system for locating banks,Min H.,1989,10.1016/0378-7206(89)90044-X,"The proper location of branch-banks is critical to the success of the banking business. The major ingredients for deciding where to locate branch-banks are: growth rates of deposits and loans; degree of competition; easy accessibility, and operating costs of potential sites. These are often highly sensitive to socio-economic, demographic, and behavioral factors that are ill-defined and fuzzy in nature. Accordingly, the traditional normative approach alone cannot analyze the excessive location-related data associated with the external factors and cannot appropriately evaluate behavioral criteria for branch-bank sites. In order to overcome these difficulties, this paper develops an interactive fuzzy goal programming model embedded within a locational decision support system for branch-banks. To demonstrate the practicality of the proposed model-based DSS, it has been applied to establish real-world-like location scenarios for commercial branch-banks in Columbus, Ohio. © 1989.",Decision support systems; Fuzzy multicriteria decision making; Retail location,,scopus-artificial intelligence,Strategic,"The paper discusses the development of a fuzzy goal programming model for the strategic decision-making process of locating branch-banks, which involves long-term planning and analysis of various socio-economic factors.",70,15,10,0,5
A decision support system for a third-party coordinator managing supply chain with demand uncertainty,Banerjee S.; Golhar D.Y.,2013,10.1080/09537287.2011.639586,"Global supply chains reduce cost but increase lead times, complexities and uncertainties. Retailers in consumer products industry are getting shorter lead time to respond to market demand. To meet this challenge, many rely on third party supply chain managers (SCMs) for economically supplying required quantities of finished products quickly. However, due to shorter time to market, the SCM has to procure raw materials and start production process based on expected demand. Since SCM absorbs financial penalties associated with under-and over-estimation of demand from retailer, finding an optimal production lot size and product customisation strategy are essential to an SCM's operation. We develop a profit maximisation model and provide a close-form solution that allows an SCM to calculate optimal production lot size. The model is used to examine profitability of postponing product customisation. Finally, the effect of demand variation on SCM's profitability is explored. © 2013 Copyright Taylor and Francis Group, LLC.",customisation postponement; decision support system; demand uncertainty; supply chain manager,,scopus-artificial intelligence,Tactical,"The abstract discusses optimizing production lot sizes and product customization strategies, which are tactical decisions related to managing supply chain operations and responding to market demands. It involves setting clear targets to improve profitability and efficiency within the operational framework of third-party supply chain managers.",10,70,15,0,5
Traveling with Companions: The Social Customer Journey,Hamilton R.; Ferraro R.; Haws K.L.; Mukhopadhyay A.,2021,10.1177/0022242920908227,"When customers journey from a need to a purchase decision and beyond, they rarely do so alone. This article introduces the social customer journey, which extends prior perspectives on the path to purchase by explicitly integrating the important role that social others play throughout the journey. The authors highlight the importance of “traveling companions,” who interact with the decision maker through one or more phases of the journey, and they argue that the social distance between the companion(s) and the decision maker is an important factor in how social influence affects that journey. They also consider customer journeys made by decision-making units consisting of multiple individuals and increasingly including artificial intelligence agents that can serve as surrogates for social others. The social customer journey concept integrates prior findings on social influences and customer journeys and highlights opportunities for new research within and across the various stages. Finally, the authors discuss several actionable marketing implications relevant to organizations’ engagement in the social customer journey, including managing influencers, shaping social interactions, and deploying technologies. © American Marketing Association 2020.",customer experience; customer journey; joint consumption; social distance; social influence,SAGE Publications Ltd,scopus-artificial intelligence,Tactical,"The abstract discusses the social customer journey, which involves structured decision-making processes that organizations can implement to improve customer engagement and marketing strategies. It highlights the role of social influence and actionable marketing implications, aligning with tactical decision-making.",20,60,15,0,5
Towards ubiquitous information supply for individual investors: A decision support system design,Muntermann J.,2009,10.1016/j.dss.2009.01.003,"This paper introduces an IT artifact called MoFiN DSS that comprises hard- and software components that provide the basis for a prototype of a financial decision support system (DSS) to support individual investors reacting to unforeseen market events. We have derived our motivation for building such a system design from behavioral finance research. Analyses of the behavior of individual investors provide evidence that this segment does react more significantly to any public news published compared to institutional investors. On the other hand, the analyses show that they react significantly slower than their institutional counterparts. Since empirical intraday event study analyses show that capital markets react promptly to new information and that excess returns decrease over a specific period of time, individual investors miss significant trading opportunities due to their current strategies of information research. We address the problem that this market segment is not able to continuously observe diverse information channels and to assess all the new information available. Our prototype decision support system continuously observes company announcements and forecasts their potential impact on the corresponding stock price. After identifying those events for which significant market reactions can be expected, wireless push-based message services provide the technical basis for prompt and location-independent information supply. Based on a novel simulation-based evaluation methodology we have developed, we demonstrate and quantify the advantages that the developed system provides to the individual investors. © 2009 Elsevier B.V. All rights reserved.",Design science; Financial decision support; Ubiquitous information provisioning,,scopus-artificial intelligence,Out of scope,"The abstract discusses a financial decision support system for individual investors, which falls under financial services rather than marketing.",5,5,5,85,0
GENESYS: An expert system for production scheduling,Metaxiotis K.S.; Psarras J.E.; Askounis D.T.,2002,10.1108/02635570210432000,"Planning and scheduling are forms of decision making, which play a crucial role in manufacturing as well as in service industries. In the current competitive environment, effective sequencing and scheduling has become a necessity for survival in the marketplace. A great challenge for today's companies is not only how to adapt to this changing, competitive business environment but also how to draw a competitive advantage from the way in which they choose to do so. Intelligent solutions, based on expert systems, to solve problems in the field of production planning and scheduling are becoming more and more widespread nowadays. Proposes an expert system, which uses the prevailing conditions in the industrial environment in order to select and ""fire"" dynamically the most appropriate scheduling algorithm from a library of many candidate algorithms.",Expert systems; Knowledge-based systems; Manufacturing; Production scheduling,Emerald Group Publishing Ltd.,scopus-artificial intelligence,Strategic,"The abstract discusses decision-making processes in planning and scheduling, highlighting the importance of expert systems in adapting to competitive environments, which aligns with long-term organizational goals and strategies.",70,15,10,0,5
Models for the design and operation of digital educational environments,Solovov A.V.; Menshikova A.A.,2021,10.31992/0869-3617-2021-30-1-144-155,"Many educational institutions, assessing their prospects, plan to develop distance educational services using their own electronic and information educational environments (EIEE). During creating and operating EIEE of educational institution (EI), a number of questions arise related to structural, marketing, personnel and other decisions. The purpose of this article is to research the organizational, technical and didactic aspects of the EIEE EI. The methodology of the research is based on methods of system analysis, cybernetics, pedagogical psychology and didacticism. A conceptual model of the EIEE EI as an organizational and technical system has been proposed. It includes a marketing subsystem, a set of technical tools, various types of security and an organizational subsystem. The main functions of these subsystems and their various components have been identified. A didactic model of a typical complex of digital educational resources has been developed. Within this model, the diversity of digital educational resources across each academic discipline is integrated into complexes that provide a complete study at different target levels of assimilation, from initial acquaintance to solving uncharacteristic professionally oriented tasks. From the point of view of pedagogical psychology and cybernetics, the high importance of feedback in EIEE EI is shown. The classification of feedbacks (internal and external) is proposed for the triad ""Teacher - Teaching Program - Learner"". The limits of the use of automation in the formation of feedbacks are specified, as opposed to other (non-computer) responses to students' educational activities. The role and place of feedback in the ""digital footprints"" of students and teachers is shown and the directions for the use of this data in artificial intelligence systems are outlined. © 2021 Moscow Polytechnic University. All rights reserved.",Artificial intelligence in learning; Digital educational resources; Digital footprints; E-learning; Electronic information and education environment; Feedback in learning automation; Online learning,Moscow Polytechnic University,scopus-artificial intelligence,Not identified,"The abstract discusses the development of electronic and information educational environments (EIEE) in educational institutions, focusing on organizational, technical, and didactic aspects without clearly aligning with strategic, tactical, or operational decisions in marketing. The content is more academic and oriented towards educational technology rather than business strategy or marketing.",10,10,10,40,30
Qualitative and quantitative simulation of interacting markets,Wyatt G.J.; Leitch R.R.; Steele A.D.,1995,10.1016/0167-9236(94)00030-V,"Traditional quantitative methods of analysis and simulation are compared with recently developed techniques in qualitative simulation by using as a case-study a simple dynamic model of the interacting markets for housing and mortgages. Analysis by the different techniques shows that while the qualitative simulation requires less detailed models, of the precision normally available in practice, it results in ambiguous descriptions of behaviour that for certain initial conditions can obscure the true behaviour. By contrast, quantitative simulation produces a unique precise behaviour, but in requiring excessively specific information of the modeller it may produce an inaccurate if precise outcome. © 1995.",Envisionment; Flowgraph; Housing market; Mortgage market; QSim; Qualitative simulation,,scopus-artificial intelligence,Not identified,"The abstract discusses comparisons between quantitative and qualitative simulation methods without clearly aligning with the definitions of strategic, tactical, or operational marketing decisions. It focuses on analytical techniques that don't fit neatly into the provided categories.",10,15,5,20,50
How is the hospitality and tourism industry in India responding to the dynamic digital era?,Singh A.; Munjal S.,2021,10.1108/WHATT-09-2020-0118,"Purpose: This paper aims to introduce the background with the theme issue question: How is the hospitality and tourism industry in India responding to the dynamic digital era? Design/methodology/approach: The paper has discussed the importance of digital technologies and its scope in customer engagement and marketing of hospitality and tourism products; nevertheless, it also identifies the role of human touch and traditional marketing by suggesting the appropriate mix. This paper has examined the role of influencers and online reviews in impacting the purchase tech decisions related to travel and tourism. Findings: This paper highlights the current digital trends in hospitality and tourism of India and highlights the contribution of authors toward the strategic question. Practical implications: The theme issues draw extensively from industry leaders, digital agencies, restaurant owners and tech consumers to offer relevant and varied perspectives. Originality/value: India is making significant progress in the adoption of digital technologies; yet, there is limited research in providing insights and barriers about hospitality and tourism services. This theme issue will identify the untapped potential and issues with respect to the Indian context. © 2021, Emerald Publishing Limited.",Artificial intelligence; Digital hospitality; Hospitality; Hotels; Tourism; Trends,Emerald Group Holdings Ltd.,scopus-artificial intelligence,Strategic,"The paper discusses the overall response of the hospitality and tourism industry in India to the digital era, focusing on long-term implications and strategic insights into digital technology adoption, customer engagement, and marketing strategies.",60,25,10,0,5
Simulation of competitive market situations using intelligent agents,Csik B.,2003,,"The following paper describes a way for using Artificial Intelligence controlled simulation methodology in the simulation of various marketing problems. The paper first explores the potential challenges in the construction of market models, describes a guideline for the solution, and points out aspects where the Artificial Intelligence controlled simulation methodology can be applied. Special focus will be dedicated to the intelligent demon controlled simulation, especially the CASSANDRA system.",Consumer decision; Demon; Intelligent agents; Market simulation; Simulation,Technical University of Budapest,scopus-artificial intelligence,Tactical,"The abstract discusses the use of AI-controlled simulation methodology to address marketing problems, which aligns with tactical decision-making that interprets strategic goals into actionable targets. It focuses on the practical application of AI in solving specific marketing challenges.",10,70,15,0,5
Controlling the complexity of investment decisions using qualitative reasoning techniques,Benaroch M.; Dhar V.,1995,10.1016/0167-9236(94)00031-M,"Assembling financial instruments such as equities, bonds, options, and other derivatives into a portfolio requires a thorough understanding of how the portfolio will behave in response to changes of specific economic variables and parameters of the instruments. With more information about a more diverse set of instruments becoming available to traders, it is becoming important to limit the complexity of the analysis involved. We show how this complexity can be limited by using qualitative analysis, where the objective is to construct a few good vehicles which can then be analyzed quantitatively. We illustrate how two qualitative reasoning techniques - qualitative simulation and qualitative synthesis - are used to design investment vehicles for risk management purposes. These techniques are currently employed by a prototype expert system that aims at assisting traders solving a risk management problem called hedging. © 1995.",(QR); (QSIM); (QSYN); Financial instruments; Financial risk management; Investment decisions; Payoff-profile; Qualitative reasoning; Qualitative reasoning techniques; Qualitative simulation; Qualitative synthesis; Risk management vehicle; Vehicle configuration,,scopus-artificial intelligence,Out of scope,"The abstract discusses financial instruments and risk management, which fall outside the realm of marketing applications.",0,0,0,100,0
The role of attention and memory in accounting decisions,Birnberg J.G.; Shields M.D.,1984,10.1016/0361-3682(84)90020-5,"Behavioral research in accounting has ignored the concepts of attention and memory which are crucial both to the development of a complete understanding of how accounting information is processed by humans and to the interpretation of existing research. In this paper, a review of literature from psychology, marketing and artificial intelligence is used to develop a series of significant research areas to increase accountants' understanding of the roles that attention and memory have in the human processing of accounting information. © 1984.",,,scopus-artificial intelligence,Not identified,"The abstract discusses concepts from psychology and behavioral research in accounting but does not clearly align with the definitions of strategic, tactical, or operational decision-making in the context of marketing as provided. It does not relate to AI applications in marketing or any of the other classification types.",10,10,10,10,60
Community-based influence maximization in social networks under a competitive linear threshold model,Bozorgi A.; Samet S.; Kwisthout J.; Wareham T.,2017,10.1016/j.knosys.2017.07.029,"The main purpose in influence maximization, which is motivated by the idea of viral marketing in social networks, is to find a subset of key users that maximize influence spread under a certain propagation model. A number of studies have been done over the past few years that try to solve this problem by considering a non-adversarial environment in which there exists only one player with no competitor. However, in real world scenarios, there is always more than one player competing with other players to influence the most nodes. This is called competitive influence maximization. Motivated by this, we try to solve the competitive influence maximization problem by proposing a new propagation model which is an extension of the Linear Threshold model and gives decision-making ability to nodes about incoming influence spread. We also propose an efficient algorithm for finding the influential nodes in a given social graph under the proposed propagation model which exploits the community structure of this graph to compute the spread of each node locally within its own community. The aim of our algorithm is to find the minimum number of seed nodes which can achieve higher spread in comparison with the spread achieved by nodes selected by other competitor. Our experiments on real world and synthetic datasets show that our approach can find influential nodes in an acceptable running time. © 2017 Elsevier B.V.",Community detection; Competitive influence maximization; Influence maximization; Linear threshold model; Social network,Elsevier B.V.,scopus-artificial intelligence,Tactical,"The abstract discusses an algorithm for competitive influence maximization in social networks, focusing on finding influential nodes within a community. This aligns with tactical goals of optimizing marketing efforts and targeting specific user groups to achieve better influence spread.",15,70,10,0,5
Vector error-correction models in a consumer packaged goods category forecasting decision support system,Zhong M.; Pick R.A.; Klein G.; Jiang J.J.,2005,,"A framework for developing marketing category management decision support systems (DSS) based upon the Bayesian Vector Autoregressive (BVAR) model is extended. Since the BVAR model is vulnerable to permanent and temporary shifts in purchasing patterns over time, a form that can correct for the shifts and still provide the other advantages of the BVAR is a Bayesian Vector Error-Correction Model (BVECM). We present the mechanics of extending the DSS to move from a BVAR model to the BVECM model for the category management problem. Several additional iterative steps are required in the DSS to allow the decision maker to arrive at the best forecast possible. The revised marketing DSS framework and model fitting procedures are described. Validation is conducted on a sample problem.",Category Management; Forecasting; Marketing Decision Support; Stationarity; Vector Error Correction Model (VECM),,scopus-artificial intelligence,Tactical,"The abstract discusses a decision support system (DSS) for category management in marketing, focusing on the implementation of a Bayesian Vector Error-Correction Model (BVECM) to improve forecasting. This indicates a structured approach to achieving specific targets within marketing strategies, aligning with tactical decision-making.",20,50,25,0,5
Knowledge-collector agents: Applying intelligent agents in marketing decisions with knowledge management approach,Moradi M.; Aghaie A.; Hosseini M.,2013,10.1016/j.knosys.2013.08.014,"Marketing plays an essential role in the competitive business environment. Marketing decision makers constantly need to monitor changes in the environment and organization to make necessary changes. Therefore, a knowledge management (KM) system is required to acquire, store, retrieve and use up-to-date knowledge. Corporations also tend to look for systems to assist them in knowledge management. Agent technology looks set for assisting organizations in collecting, processing and using knowledge with high accuracy, speed and efficiency. This paper proposes a knowledge management framework for marketing decision making through using agent technology, fuzzy AHP (Analytical Hierarchy Process) and fuzzy logic. The fuzzy AHP is used for allocating the weight of determinant criteria and fuzzy logic is deployed for determining the final decision in pessimistic, moderate and optimistic satiations. The objectives of this study are as follows: (a) developing a knowledge management framework for capturing, storing, disseminating and utilizing marketing knowledge by using agent system, and (b) helping marketing decision makers to make effective decisions based on useful knowledge, and (c) encouraging marketing decisions towards the intelligence. Implementation of the proposed system in a car factory indicates that it is efficient and effective in supporting and improving marketing decision making. © 2013 Elsevier B.V. All rights reserved.",Decision support system; Fuzzy AHP logic; Intelligent agents; Knowledge management; Marketing,,scopus-artificial intelligence,Strategic,"The abstract discusses a knowledge management framework for marketing decision making, which aligns with long-term organizational goals and strategic planning. It focuses on developing systems that aid in decision support and improving the overall marketing intelligence of the organization.",60,25,10,0,5
Identimod: Modeling and managing brand value using soft computing,Chica M.; Cordón Ó.; Damas S.; Iglesias V.; Mingot J.,2016,10.1016/j.dss.2016.06.007,"Brands are one of the most important of a firm's assets. Brand-managing activities are typically related to brand positioning and integration with marketing campaigns, and can involve complex decisions. The branding of an organization is indeed a dynamic system with many cause-effect relationships as well as intangible and heterogeneous variables. In order to help brand managers and marketers, we propose a decision support system, named Identimod, for modeling and evaluating branding strategies. Identimod uses non-linear dynamic modeling and soft computing to identify the branding system from different data sources through a linguistic user interface, and to provide advanced methods for diagnostics and validation. Identimod steps through a participatory, cyclic, and iterative process consisting of four different modules to increase the confidence and validity of the model, which should facilitate its acceptance by managers and stakeholders. Throughout this paper we demonstrate the modeling process and managerial benefits of Identimod by forming and answering the marketing questions for a real rebranding case of a seafood company in Spain. © 2016 Elsevier B.V.",Branding; Decision support systems; Marketing; Soft computing,Elsevier B.V.,scopus-artificial intelligence,Strategic,"The abstract discusses a decision support system designed to aid brand managers in modeling and evaluating branding strategies, which aligns with long-term organizational goals and strategic planning.",60,25,10,0,5
A decision support framework to implement optimal personalized marketing interventions,Guelman L.; Guillén M.; Pérez-Marín A.M.,2015,10.1016/j.dss.2015.01.010,"In many important settings, subjects can show significant heterogeneity in response to a stimulus or ""treatment."" For instance, a treatment that works for the overall population might be highly ineffective, or even harmful, for a subgroup of subjects with specific characteristics. Similarly, a new treatment may not be better than an existing treatment in the overall population, but there is likely a subgroup of subjects who would benefit from it. The notion that ""one size may not fit all"" is becoming increasingly recognized in a wide variety of fields, ranging from economics to medicine. This has drawn significant attention to personalize the choice of treatment, so it is optimal for each individual. An optimal personalized treatment is the one that maximizes the probability of a desirable outcome. We call the task of learning the optimal personalized treatment personalized treatment learning. From the statistical learning perspective, this problem imposes important challenges, primarily because the optimal treatment is unknown on a given training set. A number of statistical methods have been proposed recently to tackle this problem. However, considering the critical importance of these methods to decision support systems, personalized treatment learning models have received relatively little attention in the literature. The purpose of this paper is to propose a novel method labeled causal conditional inference trees and its natural extension to causal conditional inference forests. The performance of the new method is analyzed and compared to alternative methods for personalized treatment learning. The results show that our new proposed method often outperforms the alternatives on the numerical settings described in this article. We also illustrate an application of the proposed method using data from a large Canadian insurer for the purpose of selecting the best targets for cross-selling an insurance product. © 2015 Elsevier B.V.",Causal inference; Marketing interventions; Personalized treatment learning,Elsevier,scopus-artificial intelligence,Tactical,"The abstract discusses personalized treatment learning, which involves the application of statistical methods to optimize treatment decisions for specific groups. This aligns with tactical decision-making, where strategic goals are interpreted into actionable targets. The methods proposed are aimed at enhancing decision support systems, which fits into tactical operations in marketing and treatment optimization.",20,70,5,0,5
Identification of influencers - Measuring influence in customer networks,Kiss C.; Bichler M.,2008,10.1016/j.dss.2008.06.007,"Viral marketing refers to marketing techniques that use social networks to produce increases in brand awareness through self-replicating viral diffusion of messages, analogous to the spread of pathological and computer viruses. The idea has successfully been used by marketers to reach a large number of customers rapidly. If data about the customer network is available, centrality measures provide a structural measure that can be used in decision support systems to select influencers and spread viral marketing campaigns in a customer network. Usage stimulation and churn management are examples of DSS applications, where centrality of customers does play a role. The literature on network theory describes a large number of such centrality measures. A critical question is which of these measures is best to select an initial set of customers for a marketing campaign, in order to achieve a maximum dissemination of messages. In this paper, we present the results of computational experiments based on call data from a telecom company to compare different centrality measures for the diffusion of marketing messages. We found a significant lift when using central customers in message diffusion, but also found differences in the various centrality measures depending on the underlying network topology and diffusion process. © 2008 Elsevier B.V. All rights reserved.",Centrality; Customer relationship management; Network theory; Viral marketing; Word of mouth marketing,,scopus-artificial intelligence,Tactical,"The abstract discusses the use of centrality measures in customer networks for spreading marketing messages, which aligns with tactical decision-making focused on campaign execution and optimization.",15,70,10,0,5
A B2B flexible pricing decision support system for managing the request for quotation process under e-commerce business environment,Leung K.H.; Luk C.C.; Choy K.L.; Lam H.Y.; Lee C.K.M.,2019,10.1080/00207543.2019.1566674,"In the era of digitalisation, e-commerce retail sites have become decisive channels for reaching millions of potential customers worldwide. Digital marketing strategies are formulated by the marketing teams in order to increase the traffic on their e-commerce sites, thereby boosting the sales of the products. With the massive amount of data available from the cloud, which were conventionally made with a high degree of intuition based on decision makers’ knowledge and experience, can now be supported with the application of artificial intelligence techniques. This paper introduces a novel approach in applying the fuzzy association rule mining approach and the fuzzy logic technique, for discovering the factors influencing the pricing decision of products launched in e-commerce retail site, and in formulating flexible, dynamic pricing strategies for each product launched in an e-commerce site. A pricing decision support system for B2B e-commerce retail businesses, namely Smart-Quo, is developed and implemented in a Hong Kong-based B2B e-commerce retail company. A six-month pilot run reveals a significant improvement in terms of the efficiency and effectiveness in making pricing decisions on each product. The case study demonstrates the feasibility and potential benefits of applying artificial intelligence techniques in marketing management in today’s digital age. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.",artificial intelligence; data mining; decision support system; e-commerce; fuzzy association rule mining; market intelligence,Taylor and Francis Ltd.,scopus-artificial intelligence,Strategic,"The abstract discusses the development of a pricing decision support system that leverages artificial intelligence techniques, which aligns with long-term strategic planning for pricing decisions in e-commerce. It focuses on defining goals and benefits related to marketing management in the digital age.",60,25,10,0,5
Application of decision-tree induction techniques to personalized advertisements on internet storefronts,Kim J.W.; Lee B.H.; Shaw M.J.; Chang H.-L.; Nelson M.,2001,10.1080/10864415.2001.11044215,"Customization and personalization services are a critical success factor for Internet stores and Web service providers. This paper studies personalized recommendation techniques that suggest products or services to the customers of Internet storefronts based on their demographics or past purchasing behavior. The underlining theories of recommendation techniques are statistics, data mining, artificial intelligence, and rule-based matching. In the rule-based approach to personalized recommendation, marketing rules for personalization are usually obtained from marketing experts and used to perform inferencing based on customer data. However, it is difficult to extract marketing rules from marketing experts, and to validate and maintain the constructed knowledge base. This paper proposes a marketing rule-extraction technique for personalized recommendation on Internet storefronts using machine learning techniques, and especially decision-tree induction techniques. Using tree induction techniques, data-mining tools can generate marketing rules that match customer demographics to product categories. The extracted rules provide personalized advertisement selection when a customer visits an Internet store. An experiment is performed to evaluate the effectiveness of the proposed approach with preference scoring and random selection.",Decision-tree induction; Internet advertising; Internet store-front; Machine learning; Personalization,M.E. Sharpe Inc.,scopus-artificial intelligence,Tactical,"The abstract discusses personalized recommendation techniques, which are part of tactical decisions aimed at optimizing marketing efforts based on customer data and behavior. It involves structured processes like rule-based matching and machine learning techniques to achieve specific marketing targets, such as personalized advertising.",10,70,15,0,5
Online relationship marketing,Steinhoff L.; Arli D.; Weaven S.; Kozlenkova I.V.,2019,10.1007/s11747-018-0621-6,"Online interactions have emerged as a dominant exchange mode for companies and customers. Cultivating online relationships—defined as relational exchanges that are mediated by Internet-based channels—presents firms with challenges and opportunities. In lockstep with exponential advancements in computing technology, a rich and ever-evolving toolbox is available to relationship marketers to manage customer relationships online, in settings including e-commerce, social media, online communities, mobile, big data, artificial intelligence, and augmented reality. To advance academic knowledge and guide managerial decision making, this study offers a comprehensive analysis of online relationship marketing in terms of its conceptual foundations, evolution in business practice, and empirical insights from academic research. The authors propose an evolving theory of online relationship marketing, characterizing online relationships as uniquely seamless, networked, omnichannel, personalized, and anthropomorphized. Based on these five essential features, six tenets and 11 corresponding propositions parsimoniously predict the performance effects of the manifold online relationship marketing strategies. © 2018, Academy of Marketing Science.",E-commerce; Mobile shopping; Online relationships; Online retailing; Online shopping; Relationship marketing; Relationship selling; Social media; Virtual assistants,Springer New York LLC,scopus-artificial intelligence,Strategic,"The abstract discusses online relationship marketing at a foundational and theoretical level, focusing on long-term implications and the evolution of practices in the marketing domain. It proposes an evolving theory and characterizes essential features that provide insights for strategic decision-making.",60,25,10,0,5
Scheduling pre-printed newspaper advertising inserts using genetic algorithms,Carter A.E.; Ragsdale C.T.,2002,10.1016/S0305-0483(02)00059-2,"In recent years, the use of pre-printed advertising inserts in newspapers has increased dramatically. Pre-printed inserts allow advertisers to deliver colorful, high-quality marketing material to targeted groups of consumers within the newspaper's delivery zone structure. To accommodate the increased workload associated with pre-printed inserts without negatively impacting the news deadline or delivery schedules, many newspaper companies face increasingly complex post-press scheduling decisions. This paper presents a spreadsheet model developed to represent the pre-printed insert scheduling problem in a case study of an actual medium-size newspaper company. The performance of two commercial genetic algorithm (GA) optimizers is compared on this problem. Computational testing shows the GAs develop schedules that substantially reduce the post-press production department's insert processing time. © 2002 Elsevier Science Ltd. All rights reserved.",Artificial intelligence; Genetic algorithms; Scheduling; Spreadsheets,Elsevier BV,scopus-artificial intelligence,Tactical,"The abstract discusses the implementation of a spreadsheet model to optimize the scheduling of pre-printed inserts, which aligns with structured decision-making processes aimed at achieving specific targets within the operational framework of a newspaper.",10,60,25,0,5
