Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"This article examines company practice and the advertising budgeting—sales forecasting timing relationship, assessing the key company and organizational variables involved. The data were obtained from a four-page questionnaire mailed to 900 senior marketing executives. Just under three-quarters of companies were found to set their budgets prior or simultaneous to their sales forecasts. The investigation of the remaining companies, those setting their advertising budgets after their forecasts, indicated that the key variables were company size, product category, functional involvement and management process. Taken as a whole, the results suggest that company size and the fragmentation of the budgeting and forecasting decisions may be the most important factors in why some companies set their budgets after the forecast. The main recommendations are that larger companies should strive to link or integrate budgeting—forecasting decisions and that further research should be undertaken to help improve company practices in this respect. © 1995, Advertising Association. All rights reserved.",West D.C.,Tactical,10.1080/02650487.1995.11104598,,5.0,,15,0,,"The abstract discusses the relationship between advertising budgeting and sales forecasting timing, which involves structured decision-making processes that align with tactical goals. It focuses on the practices within companies rather than long-term strategic planning.",scopus-recommendation,10,70,Advertising Budgeting and Sales Forecasting: The Timing Relationship,1995
"The “go/no-go” decision for a candidate property, i.e., whether or not to actually acquire the site, choose the brand (flag), build and operate the hotel, requires the explicit consideration of the interconnectedness of the many myriad elements affecting the property's potential profits. The many facility design decisions (number and mix of rooms, capacity for F&B operations etc.) as well as other strategic choices (e.g., size of marketing program, level of service aimed for) must recognize the site's competitive features and interactions with the above. Also, the particular design and operational features for a given property will affect its different revenue streams, fixed and variable costs, efficiency and profits. The authors consider developers contemplating acquiring a given site, choosing a brand, building and operating a new hotel. They offer a normative approach for this type of decision which arrives endogenously at possibly attractive options for the brand, design and strategic choices for the site. The final decision as to which option to actually use, if any, should be based on subjecting the above identified scenarios, as well as others, to traditional feasibility analyses where judgment and expert opinion are applied. The authors' implementable approach integrates a “best practices” benchmarking methodology with regression analysis to yield a mathematical programming optimization model. A key advantage of this approach lies in its contrast to conventional approaches for site selection which often ignore the more detailed design and strategic choices. The approach deals explicitly with the complex interfaces between marketing and operations management as the endogenous site and competitive environmental factors interact with the endogenous brand and facility design choices. By identifying attractive options to be further explored (that might otherwise be overlooked), several types of errors are avoided: i) an incorrect “go/no go” decision could be recommended for the site in question; ii) even if the right decision to proceed is made, the forecasted level of annualized profits could be in error, leading to an incorrect priority for the activity; iii) the incorrect brand and facility design choices could be made for the site. Other key advantages of the suggested approach are that 1) various substitution possibilities (between more or less capital, labor, materials etc.) are considered; 2) not only is the best brand and configuration identified, but also a ranking of other brands is available if the “best” brand is not available; 3) the “best practices” at other specific sites (which serve as the basis for the recommendations) are identified, thereby enabling management (possibly through site visits) to isolate the actual cultures, processes and procedures to be transported and emulated at the candidate site. This paper illustrates the approach for two different sites. © 1997, ICHRIE. All rights reserved.",Morey R.C.; Dittman D.A.,Strategic,10.1177/109634809702100107,,5.0,,10,0,,"The abstract discusses a comprehensive approach to decision-making regarding hotel site acquisition, brand selection, and operational design, which aligns with long-term strategic planning. It focuses on identifying optimal options and integrating various elements that influence profitability, which are characteristic of strategic-level decisions.",scopus-recommendation,70,15,"An aid in selecting the brand, size and other strategic choices for a hotel",1997
"This study segments tourism decision-making tasks into 17 categories. Wives were asked to assign a score of their level of involvement in each task. A marginal involvement in tasks related to the 'financing aspects' of the trip was observed whereas involvement was high in tasks such as 'shopping', 'selecting restaurants', 'collecting information', and 'preparing luggage',. Two hypotheses were tested: the socioeconomic characteristics of wives and trip levels of task involvement are consistent for the 17 tasks (stability in taks involvement). Marketing implications and recommendations for future research were also discussed.",Zalatan A.,Tactical,10.1016/S0160-7383(98)00038-3,,5.0,,15,0,,"The abstract discusses specific involvement levels in tourism decision-making tasks, highlighting structured decision-making processes. It aligns with tactical decision-making, where strategic goals are translated into concrete tasks, such as selecting restaurants or preparing luggage.",scopus-recommendation,10,70,Wives' involvement in tourism decision processes,1998
"Most American firms are concerned with improving their quality. Unfortunately, the current literature does not give a comprehensive theoretical model in order to evaluate each recommendation economically. Because of the lack of a theoretical model and the complexity of quality improvement systems, integrative efforts coordinating marketing and production have been largely ineffective in the strategies of firms, since they have not been subject to traditional cost-benefit analysis. This study develops an integrative strategic quality management theory and a cost-benefit model which put quality improvement programmes into the traditional decision-making framework. Conclusions of this study suggest that quality improvement programmes benefits are cumulative and costs are static. Consequently, evaluation of quality improvement programmes must be dynamic and integrative if they are to be properly evaluated. © 1989 Taylor & Francis Group, LLC.",Wacker J.G.,Strategic,10.1080/00207548908942530,,5.0,,10,0,,"The abstract discusses the development of a strategic quality management theory and a cost-benefit model, focusing on long-term organizational goals related to quality improvement. This aligns with strategic planning as it seeks to integrate marketing and production systems into a cohesive framework.",scopus-recommendation,70,15,An integrative theory of strategic quality management: A cost-benefit framework for evaluating quality improvement programmes,1989
"Almost all of the problems that communities encounter when setting up drug sales schemes can be anticipated by giving careful attention to political, social, economic, managerial and financial factors.; Almost all of the problems that communities encounter when setting up drug sales schemes can be anticipated by giving careful attention to political, social, economic, managerial and financial factors. Problems are often attributable to the inability of governments to provide drugs and to the private sector's unwillingness to sell or distribute them where purchasing power is low. The 1st step is to define the problems of drug supply and their causes. Objectives then become clear. The community has to decide what type of payment it will institute. If prices are set above the people's ability to pay, the scheme will not succeed; if they are set too low, costs will not be fully recovered. Once the type of fee has been chosen, a number of other decisions have to be taken, including selecting drugs and estimating needs, obtaining start-up money, finding a reliable source of drugs, cost-efficient transportation, establishing a community drug depot, and establishing price-setting. The introduction of community-based drug sales schemes may result in gains or losses for various interests, which should be identified at the outset. If the staff share in the risks of the scheme, they will have an incentive to work for its survival.",Foster S.; Drager N.,Tactical,,,0.0,,15,5,,"The abstract discusses specific decisions and actions related to setting up community drug sales schemes, which are structured and focused on achieving clear objectives. This aligns with tactical planning that interprets strategic goals into actionable targets.",scopus-recommendation,10,70,How community drug sales schemes may succeed,1988
"This article discusses the role of personal computer applications in courses throughout the marketing curriculum. Learning theory suggests that PC applications be introduced in modules over the entire marketing program and not concentrated in just one or two courses. The final capstone course in marketing is seen as the logical place for a culminating, integrative learning experience with software applications. Software recommendations are provided for each typical marketing course and a decision support exercise is described for the capstone course. © 1987 Academy of Marketing Science.",Dyer R.F.,Tactical,10.1007/BF02723398,,5.0,,15,0,Springer-Verlag,"The article discusses the implementation of personal computer applications in marketing courses, which aligns with tactical decision-making by providing structured approaches to integrate technology into the marketing curriculum and enhance learning outcomes.",scopus-recommendation,10,70,An integrated design for personal computers in the marketing curriculum,1987
"Evidence is presented from a laboratory study to support the seeking of both recommendations and attribute-value information from information sources during purchase decisions. Emphasis on recommendation information is associated with a broader view of consumer decision making including the subcontracting of brand choice to others and a hybrid decision making strategy under conditions of high perceived risk and high time cost in search. The shift in choice strategy is accompanied by a decrease in the extent of attribute-value information search, a finding which is the opposite of that expected on the basis of previous research and theory in the area. Managerial implications of these choice strategies and associated information use are discussed. © 1987.",Rosen D.L.; Olshavsky R.W.,Tactical,10.1016/0148-2963(84)90044-4,,5.0,,15,0,,"The abstract discusses consumer decision-making strategies, particularly in the context of seeking recommendations and attribute-value information during purchases. This aligns with tactical decision-making, which focuses on interpreting strategic goals into structured, actionable decisions related to marketing practices.",scopus-recommendation,10,70,The dual role of informational social influence: Implications for marketing management,1987
"The behavioural decision-theoretic concepts of mental accounting, framing and transaction utility have now been employed in marketing models and techniques. To date, however, there has not been any discussion of the ethical issues surrounding these significant developments. In this paper, an ethical evaluation is structured around three themes: (i) utilitarian justification (ii) the strategic exploitation of cognitive habits, and (iii) the claim of scientific status for the techniques. Some recommendations are made for ethical practices. © 1991 Kluwer Academic Publishers.",Singer A.E.; Lysonski S.; Singer M.; Hayes D.,Strategic,10.1007/BF00383690,,5.0,,10,5,Kluwer Academic Publishers,"The abstract discusses ethical evaluations and concepts that influence long-term marketing strategies, such as mental accounting and framing. It addresses the broader implications of these concepts on marketing practices, which aligns with strategic planning.",scopus-recommendation,60,20,"Ethical myopia: The case of ""framing"" by framing",1991
"The pressure of the Chinese population on the land is increasingly severe and serious issues confront land management. In future, China's development strategy must involve low resources expenditure in production and appropriate goods consumption. Land conservation and environmental protection must be the basic strategies of land use. Efficiency of land use should be increased and traditional agriculture must be transformed. Policy should be determined according to different regional conditions. Some approaches to Implementing these strategies are suggested. These are: control of population and expenditure; expansion and conservation of forest vegetation; increase In agricultural investment; reformation of land tenure; adjustment of land product prices; development of Industries, science and education; continuous reform of economic and political systems; and strengthening land administration. © 1990.",Yunlong C.,Strategic,10.1016/0264-8377(90)90023-R,,5.0,,10,5,,"The abstract discusses long-term strategies for land management and resource use in China, indicating a focus on overarching goals and approaches for sustainable development.",scopus-recommendation,60,20,Land use and management in PR China. Problems and strategies,1990
"Proposes a model to explain consumers' willingness to recommend a service provider. The model considers four predictors of this phenomenon: affect, outcome, competency and courtesy. In a laboratory setting, subjects read and responded to a scenario describing a service encounter of a fictitious individual with a dry cleaner and/or an attorney. The subjects were later asked how likely they were to recommend this service provider to a friend experiencing a similar problem. Separate path analyses were performed to analyze each type of service encounter; and in both scenarios, outcome, competency, courtesy, joy and disgust were found to influence the likelihood that the consumer would recommend a particular service provider. The proposed model accounts for more than 72 percent of the variation in the subjects' decision to recommend. © 1998, MCB UP Limited",Johnson M.; Zinkhan G.M.; Ayala G.S.,Tactical,10.1108/08876049810235432,Consumer behaviour; Marketing strategy; Recommendations; Service quality; Services marketing,5.0,,15,0,,"The abstract focuses on a specific model that analyzes consumer behavior in recommending service providers based on various predictors. This aligns with tactical decision-making, as it interprets strategic goals (like improving recommendations) into a structured analysis relevant to marketing.",scopus-recommendation,10,70,"The impact of outcome, competency and affect on service referral",1998
"In this article, a model is developed of the determinants of elderly health care choice between the options of informal care (i.e., provided by family and friends) and formal care (i.e., care provided via the market). These determinants are: Expertise Capacity, Resource Capacity, Time Capacity, Economic Rewards, Psychic Rewards, Trust, and Control. This model is based on the theoretical work of Lusch, Brown, and Brunswick (1992) in the marketing literature and a variety of empirical findings in health care literature. The Lusch et al. (1992) framework models the general determinants of an entity's choice between fulfilling needs on their own (i.e., internal exchange or self-production) or going to the market to fulfill their needs (i.e., external exchange). The goal of this article is to develop understanding of formal care and informal care use decisions, and to create managerial recommendations based on a sound theoretical understanding of the issues. © 1997 Taylor & Francis Group, LLC.",Mundt J.; Lusch R.F.,Out of scope,10.1300/J026v14n03_05,,0.0,,0,100,,"The abstract discusses health care choices for the elderly, focusing on informal vs. formal care, which is not related to marketing applications.",scopus-recommendation,0,0,Informal and formal care for the elderly: Decision determinants and their implications,1997
"A case is made for bringing behavioural concerns onto a par with epidemiological, economic, and clinical considerations in nutrition programming. Several successful programme examples demonstrate the key role that family behaviour plays in nutrition-status outcome and how modifications in family practices can result in improved nutrition status. By ensuring that the voice of the client is heard in programme decisions, social marketing assists in bringing programmes closer to community needs and thus enhances the potential for success. A list of recommendations is included for putting a behaviour-change focus into nutrition planning. -from Author",Griffiths M.,Tactical,,,0.0,,15,5,,"The abstract discusses the implementation of behavior change strategies within nutrition programming, which involves structured decision-making to achieve specific targets in improving nutrition outcomes. It emphasizes modifying family practices and community engagement, aligning with tactical decision levels.",scopus-recommendation,10,70,"Social marketing: achieving changes in nutrition behaviour, from household practices to national policies",1993
"This paper examines the role of market research in the decision process used to invest in continuing care retirement centers (CCRCs). Given changing demographics and the availability of financing, there has been a rapid increase in the number of CCRCs that are being developed. However, a large number of these centers have either failed or are experiencing financial difficulty. Some industry participants have blamed poor or inadequate market research as a factor contributing to the failure of many centers to meet expectations. This paper discusses how the process used to invest in centers and how the motivations of the different actors in the investment decision can influence the role and use of market research. Recommendations are suggested for how industry investors can better understand and use market research in the decision to invest in a retirement center. © 1990 Taylor & Francis Group, LLC.",Gillpatrick T.; Grubb E.,Strategic,10.1300/J273v04n02_14,,5.0,,10,0,,"The paper discusses the role of market research in the decision-making process for long-term investments in continuing care retirement centers, indicating a focus on strategic planning and understanding market dynamics.",scopus-recommendation,70,15,The decision process for retirement center development: Is market research being used effectively?,1991
"As the global organic food market continues to grow, so too will the challenges associated with managing organic food supply chains. We consider an entry mode selection problem facing an organic farmer. Specifically, an incumbent conventional farmer is selling its product through an independent retailer on the market. An organic farmer aiming to enter the market faces the problem of selecting between the conventional farmer's retailer and an organic-only retailer. Consumers are heterogeneous in their purchasing valuation of the conventional agricultural product and its organic alternative. Horizontal competition between the two competing farmers is considered under different scenarios. Multiple-stage games are analyzed to study the impact of different cases on the pricing decision and profit of each player. The results show that when the organic agricultural product enters the market through the incumbent conventional retailer, two types of products are sold through a common retailer, the competition between the two farmers will be intensified, and the profit at the retail end will increase. It is always better for the organic farmer to sell an organic agricultural product through an independent organic-only retailer than to sell it through the incumbent conventional retailer. The paper makes two contributions. First, we derive the explicit equilibrium under chain-to-chain competition with piecewise linear demand functions. Second, we link the analytical marketing literature on channel structures with the supply chain literature on chain-to-chain competition and apply them to the food supply chain. © 2020 Elsevier Ltd",Pu X.; Xu Z.; Huang R.,Strategic,10.1016/j.jclepro.2020.122716,Chain-to-chain competition; Entry; Food supply chain; Mode selection,5.0,,10,0,Elsevier Ltd,"The abstract discusses long-term decisions regarding market entry and pricing strategies for organic farmers against conventional farmers, which aligns with strategic planning and market competition analysis.",scopus-robot,60,25,Entry mode selection and its impact on the competition between organic and conventional agricultural products,2020
"Problem definition: We explore the coordination of operational and financial decisions of proportional investment agricultural marketing cooperatives, where members' (farmers') equity is required to be in proportion to their patronage (i.e., produce supplied). Academic/practical relevance: In a cooperative (co-op), operational and financial decisions are inseparable because the co-op's investment capital is linked to its economic transactions with members. We include unique features of co-ops into an analytical model and derive some key results that are different from those for investor-owned corporations. Methodology: In the presence of yield and market uncertainty, we model this situation using a Markov decision process wherein the decisions of processing quantity interact with the financial decisions of retained earnings and short-term loans. The objective is to maximize the expected present value of the aggregated farmers' payments over a finite horizon. Results: (1) Characterization of the properties of the value function and the optimal policy; (2) explicit expressions for the deterministic yield dynamic program, wherein a myopic policy is optimal; and (3) identification of financial risks associated with uncertain market and yield. Managerial implications: The results provide insight into a coop's decision making, cash position, and risk management. © 2019 INFORMS",Qian X.; Olsen T.L.,Tactical,10.1287/msom.2018.0762,Cooperative; Coordination; Finance and operations; Proportional investment; Risk,5.0,,15,0,INFORMS Inst.for Operations Res.and the Management Sciences,"The abstract discusses the coordination of operational and financial decisions of agricultural marketing cooperatives, focusing on specific decision-making processes and their implications for managing cash position and risk. This aligns with tactical decision-making which interprets strategic goals into more structured targets.",scopus-robot,20,60,Operational and financial decisions within proportional investment cooperatives,2020
"Undoubtedly, high demands from food from the world-wide growing population are impacting the environment and putting many pressures on agricultural productivity. As advanced information systems and Internet technologies are adopted in Agriculture, enormous farming data, such as agricultural information, capacity buildings, training, marketing demands, and land uses, can be collected, analyzed, and processed for assisting farmers in making appropriate decisions and obtaining higher profits. e-Learning technologies have clearly emerged as development poles for rural development and food security through growths for access to knowledge and exchange through advance agricultural communication tools. A multistage random sampling technique was used by 300 selected e-Learning users from rural areas with a simple linear regression model via SPSS. A comprehensive analysis is conducted from the aspects of interoperability, scalability, accessibility, usability, etc. Based on the evaluation result, upcoming challenges are detected and summarized, suggesting the development trends and demonstrating potential improvements for future research. One of the main obstacles that farmers were not aware and training of technical information flows in rural development. Therefore, ICTs services and applications have been highly significant for agricultural technical capacity in rural development. Government should establish technology facilitating condition via information hub center to boost up and sustainable rural development. © 2020, Springer Nature B.V.",Butt T.M.; Shahbaz B.; Hassan M.Z.Y.; Khan M.,Strategic,10.1007/s10708-020-10259-4,E-agricultural technology; Hub center; Information; Pakistan; Rural farmers; Technological facilitating condition,5.0,,10,5,Springer Science and Business Media Deutschland GmbH,"The abstract discusses long-term implications for agricultural productivity and rural development through the adoption of e-Learning and ICT, aligning with strategic goals of improving food security and sustainability.",scopus-robot,60,20,A critical analysis of e-learning agricultural technical capacity for rural development: lessons from Pakistan,2022
"This study explored the rather rapid adoption of a new surgical device - the da Vinci robot - in the Netherlands despite the high costs and its controversial clinical benefits. We used the concept 'affordances' as a conceptual-analytic tool to refer to the perceived promises, symbolic meanings, and utility values of an innovation constructed in the wider social context of use. This concept helps us empirically understand robot adoption. Data from 28 in-depth interviews with diverse purposively-sampled stakeholders, and from medical literature, policy documents, Health Technology Assessment reports, congress websites and patients' weblogs/forums between April 2009 and February 2014 were systematically analysed from the perspective of affordances. We distinguished five interrelated affordances of the robot that accounted for shaping and fulfilling its rapid adoption: 'characteristics-related' affordances such as smart nomenclature and novelty, symbolising high-tech clinical excellence; 'research-related' affordances offering medical-technical scientific excellence; 'entrepreneurship-related' affordances for performing better-than-the-competition; 'policy-related' affordances indicating the robot's liberalised provision and its reduced financial risks; and 'communication-related' affordances of the robot in shaping patients' choices and the public's expectations by resonating promising discourses while pushing uncertainties into the background. These affordances make the take-up and use of the da Vinci robot sound perfectly rational and inevitable. This Dutch case study demonstrates the fruitfulness of the affordances approach to empirically capturing the contextual dynamics of technology adoption in health care: exploring in-depth actors' interaction with the technology while considering the interpretative spaces created in situations of use. This approach can best elicit real-life value of innovations, values as defined through the eyes of (potential) users. © 2014 Elsevier Ltd.",Abrishami P.; Boer A.; Horstman K.,Out of scope,10.1016/j.socscimed.2014.07.046,"Affordance; Da Vinci robot; Decision-making; Qualitative ethnographic evaluation; Science, technology and society studies; Surgical device; Technology adoption; The Netherlands",,0.0,0,100,Elsevier Ltd,"The abstract discusses the adoption of a surgical device in healthcare, which is not related to marketing.",scopus-robot,0,0,Understanding the adoption dynamics of medical innovations: Affordances of the da Vinci robot in the Netherlands,2014
"Drawing on evidence from in-depth interviews and a household survey, the paper provides evidence on the farmers’ challenges in production, marketing and prices as well as how farmers perceive and deal with climate change impacts on coffee production in the Fero-two Peasant Association (PA) of the Wensho district of the Sidama region in southern Ethiopia. This includes prolonged dry season, erratic and insufficient rainfall, too early and too late rains and temperature rise. Unexpected heavy rains and snow events as well as weather change-driven pests and diseases negatively affect not only the volume of coffee production and quality but also the prices. The effects of climate change risks add pressure on the existing challenges such as land shortage and fragmentation, declining soil fertility and weeds. Lack of participation in decision-making and corruption are additional challenges for the coffee growers. Although the farmers rely on multiple production-related adaptation responses, most of the deployed strategies to the changing environment are less effective and short-term. The paper concluded that policy interventions should better comprehend the local vulnerability to build resilience and to undertake sustainable agricultural practices for improving the farmers’ adaptive capacity to deal with the effects of climate change. © 2020, Springer Nature B.V.",Abebe G.,Out of scope,10.1007/s10708-020-10210-7,Adaptation strategies; Climate change impacts; Coffee production challenges; Fero-two PA; Southern Ethiopia; Sustainable agricultural practices; Wensho district,,0.0,0,100,Springer Science and Business Media Deutschland GmbH,"The abstract discusses challenges faced by coffee farmers in Ethiopia related to climate change and agricultural practices, which do not align with marketing-related decision-making or strategies.",scopus-robot,0,0,"Dealing with climate change and other stressors: small-scale coffee farmers in the Fero-two Peasant Association in the Wensho district, southern Ethiopia",2021
"The World Food and Agriculture Organization claims the percentage of the overall world population that will suffer from water scarcity and water stress by 2025 is estimated as 34% and 15%, respectively. Accordingly, it can be estimated that 40% of the 9.4 billion estimated world population will face water shortages by 2050. In this case, the ownership and efficient use of water stand out as common concerns for all communities in the world for today and for the future. In this research, the attitudes of consumers towards water saving were identified and factors that affect these attitudes were analysed within a sample from the Mediterranean region of Turkey. The survey was conducted through a face-to-face survey with 965 households in three Turkish provinces in 2009. SPSS statistical package was used for factor analysis to determine the affecting factors. Variables affecting water-saving decisions were reduced to seven factors via 0.792 KMO value. These seven factors explained 62.18% of the total variation in water-saving consciousness of the target group. Accordingly, it was understood that marketing policies should focus on water crisis awareness, environmental awareness, anxiety about water shortage, residential area characteristics, water pricing, the current awareness level and social willingness on reduction of water use to cope with possible problems. © IWA Publishing 2018.",Akpinar M.G.; Gul M.; Ceylan R.F.; Gulcan S.,Tactical,10.2166/washdev.2018.163,Consumer attitudes; Factor analysis; Turkey; Water saving; Water usage,0.0,,20,5,IWA Publishing,"The abstract discusses consumer attitudes towards water saving and identifies specific factors that influence these attitudes. This aligns with tactical decision-making, where strategic goals are translated into targeted actions, such as marketing policies addressing water crisis awareness and consumer engagement.",scopus-robot,15,60,Evaluation of the factors affecting water-saving attitudes of urban life on the verge of the next century: A case study of the mediterranean region of Turkey,2018
"Purpose: This study aimed to explore the adaptations and perspectives of hotel managers regarding green and smart hotel technologies within the context of sustainability. Design/methodology/approach: A comprehensive literature review guided the formulation of this study, followed by face-to-face, semi-structured interviews with hotel managers. A total of 17 prepared questions were finalized after examination by two expert academicians. The responses were analyzed using qualitative research methodology and the results were weighted using the step-wise weight assessment ratio analysis (SWARA) method. Findings: Interviews with sustainability and operational managers yielded insights into environmentally friendly practices and strategies such as reducing energy and water consumption, waste and chemical reduction, supporting local entrepreneurs and adopting smart technologies. These factors are crucial in eco-friendly hotels. According to the SWARA analysis, 'reducing energy consumption' is the most effective criterion. Research limitations/implications: This study offers insights into green and smart hotel management by focusing on the perspectives of hotel managers with a small sample. In future studies, research with larger samples on customer perspectives and the effect of hotel selection is recommended. Practical implications: This study offers insights to hotel managers on energy conservation and customer satisfaction enhancement through green and technological applications. These technological applications can improve hotel service quality and provide personalized experiences, fostering customer loyalty. Originality/value: This pioneering study focuses on the intersection of green and smart practices in hospitality. By intertwining the often separately discussed concepts of “green” and “smart,” this study presents a novel approach to the sustainability practices in the hospitality industry, holding a key position, especially in Turkey. Implementing these concepts can yield environmental and economic benefits, offering invaluable insights to hotel managers and policymakers into integrating smart technologies with sustainability. © 2024, Emerald Publishing Limited.",Akel G.; Noyan E.,Tactical,10.1108/JHTI-08-2023-0555,Green hotel; Multi-criteria decision-making methods; Qualitative research; Smart hotel; Sustainable marketing,5.0,,10,0,Emerald Publishing,"The study provides insights into specific practices and strategies hotel managers can implement to enhance sustainability and operational efficiency, such as reducing energy consumption and adopting smart technologies. This aligns with tactical decision-making, where strategic goals are interpreted into actionable targets.",scopus-smart technologies,15,70,Exploring the criteria for a green and smart hotel: insights from hotel managers' perspectives,2024
"With the development of smart technology, mobile applications have become more universal and important in our daily life. Meanwhile, online privacy protection has attracted rich attention in both academia and practice. Mobile software functions require the authorization of user information. The misuse of private data poses a great threat to users’ privacy safety. It is a difficult task for developers to mitigate users′ concerns and sensitivity to various private data and improve their application performance based on access to the application permission. Based on the “ minimum authority principle,” this paper explores the impact of permission sensitivity and rationality on software performance. The sample data includes 33,772 records of 5,304 software applications in the Xiaomi app store from January 2018 to December 2019. Firstly, according to whether sensitive information of users is involved, permissions are divided into dangerous and normal groups. Based on the permission lists, “0-1” vectors of various permissions are generated. Secondly, four different permission factors are calculated by the spatial distance algorithm to quantify rationality and sensitivity. Finally, this paper empirically explores the impact of permission factors on application ranking based on the panel data fixed effect regression model, which takes application ranking as the decision result of privacy response behavior. Based on the privacy concern theory, this paper links permission invocation with application performance, proving the negative impact of improper permission mechanisms on application performance. The first section introduces the generation method for the four permission factors. The sensitivity indicator refers to whether the permission requires access to users’ private information or illegally shares or sends personal information to others. According to the classification system of the Android Developer Platform, we can quickly get the dummy variables for permission sensitivity. The reasonability indicator refers to whether the type and number of permissions requested by applications match their functional complexity and category average level. The average permission vector for every category is defined as an estimation of “ the least privilege” that best matches the application function. Then, we use the distance from the “ least privilege vector” to denote the irrationality degree. We can obtain four different permission factors by intersecting these two indicators. Mobile applications with too few normal permissions may have functional defects, while those with too many dangerous permissions may cause users′ privacy concerns. The rationality and sensitivity of permissions jointly affect users′ download decisions and application performance. The second part illustrates the influence mechanism of the four permission factors on application ranking. Dangerous and normal permissions have different impacts on mobile application rankings. Considering the particularity of ranking data, this study uses a rologit regression model combined with lag processing and fixed effect to eliminate the impact of other confounding variables. The results show that permission abuse will lower the ranking of applications in this category. The higher the abuse degree, the lower the ranking. With the same degree of rationality, highly sensitive permissions will increase users′ concerns about privacy and security risks. The impact of insufficient permission application cannot be generalized. Insufficient dangerous permission has a positive impact on ranking; however, insufficient normal permission has no significant impact on app ranking. In the third part, the additional model discusses the regulatory effect of apps’ functional descriptions on the influence mechanism. Software with rich functions usually needs to request more permissions. Users enjoy a high sense of self-anonymity in applications with simplified functions, which will reduce their privacy risk concerns. The consequences of security vulnerabilities will be more severe for complex software. Small changes in permissions may drastically affect the user′s privacy risk estimation and the app ranking. In this case, labelling dangerous permissions lower than the average level and normal permissions higher than the average level both have a significant impact on the application ranking. In general, application permission data is closely related to its market performance. While designing software, developers should fully consider the user′s privacy perception level and reduce the use of dangerous permission as much as possible. Without affecting the core functions of the application, a reasonable balance between normal permissions and dangerous permissions can effectively improve the application ranking and marketing performance. Analyzing the performance impact factors and permission evolution process is of great significance to improve app scores and word of mouth. © (2023), (Zhejiang University). All Rights Reserved.",Lu C.; Xinhui L.; Lele K.,Tactical,10.13587/j.cnki.jieem.2024.03.003,Fixed effect; Information privacy; Mobile app; Optimize permission; Rologit model,5.0,,25,0,Zhejiang University,"The abstract discusses specific factors influencing mobile application performance and permission sensitivity, which are more aligned with tactical decision-making focused on operational outcomes and structured decisions.",scopus-smart technologies,10,60,An empirical study examining the relationship between mobile apps’ permissions and ranking; [移动应用权限设计对其市场表现的影响],2024
"Background: Built heritage in developed tourism destinations presents a resource of attractiveness, and its presentation through digital technology impacts the perception of culture. Objectives: The paper aims to determine opportunities for further development of digital promotion of cultural attractions by identifying the potential of websites, online marketing tools and smart technologies implemented by tourism attraction decision-makers. Methods/Approach: Qualitative and qualitative research methods were used as longitudinal research and structured interviews with decision-makers of the tourist destination. Results: Positive developments in implementing the digital promotion of cultural heritage during and after the pandemic are evident, but not fast enough considering the accelerated development of new smart technologies. At the same time, decision-makers recognise the importance of the digital promotion of cultural heritage. However, they are still unfamiliar with the possibilities of smart technology to affirm the digital promotion of cultural heritage. Conclusions: The paper points to the conclusion of how the advantages and potentials of developing a smart culture in destinations, recognised as a strategic policy of development, are implemented in the digital marketing of heritage sites.  © 2023 Tamara Floričić et al., published by Sciendo.",Floričić T.; Šker I.; Benassi H.M.,Strategic,10.2478/bsrj-2023-0004,Heritage buildings; Online promotion; Smart destination; Technologies,5.0,,10,0,Sciendo,"The abstract discusses long-term opportunities for developing digital promotion of cultural heritage, indicating a focus on strategic policies and goals for tourism destinations, particularly in the context of smart technology integration.",scopus-smart technologies,60,25,"Enhancing Digital Promotion of Cultural Attractions: Assessing Websites, Online Marketing Tools and Smart Technologies",2023
"In the recently published paper [Gour Chandra Mahata and Sujit Kumar De, Supply chain inventory model for deteriorating items with maximum lifetime and partial trade credit to credit-risk customers, International Journal of Management Science and Engineering Management, 2017, DOI:10.1080/17509653.2015.1109482], a supplier-retailer supply chain model of a deteriorating item with maximum lifetime and partial trade credit to credit risk customers is studied. In their study, unfortunately the amount of the payable bank interest due to the deteriorated units is omitted in the retailer's profit function for making the marketing decision. Some other unrealistic studies are also found in the numerical section of the paper. In this study those non-trivial aws are identified and technically corrected. After correction, the theoretical existence of the optimal solutions of different scenarios are established and the solutions are derived using a soft computing technique. © 2019 American Institute of Mathematical Sciences.",Pramanik P.; Das S.M.; Maiti M.K.,Not identified,10.3934/jimo.2018096,Deterioration; EOQ model; Maximum lifetime; Partial trade credit; Supply chain,30.0,,20,25,American Institute of Mathematical Sciences,"The abstract discusses a supply chain inventory model for deteriorating items, focusing on theoretical corrections and optimization techniques, which do not clearly align with the definitions of strategic, tactical, or operational marketing decisions.",scopus-soft computing,10,15,Note on: Supply chain inventory model for deteriorating items with maximum lifetime and partial trade credit to credit risk customers,2019
