Abstract,Authors,Classification,DOI,Keywords,Not Identified,Not identified,Operational,Out of Scope,Publisher,Reasons,Source,Strategic,Tactical,Title,Year
"The association between crime and tourism has been studied for more than 40 years. Most of the studies, however, have focused on differentiating crimes against tourists from crimes against locals despite the high correlation between the two. To date, there are only a few studies that have pointed out to the role of location and time in tourism-crime analysis despite the existence of theoretical frameworks such as routine activity, hot spot, and rational choice that validate the role of temporospatial analysis in tourism/hospitality crimes. Furthermore, prior literature has only used the predictive policing model in relation to police-criminal activities. This study, however, claims that by using the principles of the predictive policing model in conjunction with the community policing model, benefit can be derived from active public participation in preventing/disrupting crimes that have temporospatial patterns. In order to address the gap and achieve the purpose of the study, 160,947 structured observations of Orlando police public records from 2009 to 2015, types and locations of crimes, decision tree models of classification and regression (CART or CRT), and chi-square automatic interaction detection (CHAID) were employed. The results confirm that crimes at recreation/tourism and hospitality venues have a clear temporospatial pattern and, as such, they could potentially be intervened in and reduced with active participation of the public.","Khalilzadeh, J",Not identified,10.1016/j.jdmm.2020.100535,Predictive policing model; Community-policing model; Crime; Decision trees; Destination management,65.0,,10,5,ELSEVIER,"The abstract discusses the relationship between crime and tourism, focusing on temporospatial patterns and community participation in crime prevention, which does not clearly fit into the strategic, tactical, or operational categories as defined.",wos-big data,10,10,Predictive policing in hospitality and tourism venues - The case of Orlando,2021
"How do people make choices when they see two equally positive versus two equally negative decision alternatives? The cancel-and-focus hypothesis argues that when people see options in a sequence, they tend to overweight the unique attributes of the first alternative. This leads to the prediction that when both options are positive (approach-approach conflict), the first option is preferred more but that if they are both negative (avoidance-avoidance conflict), the first option is preferred less. Based on recent research, we argue that this finding may be contingent on an unrecognized compatibility confound with the decision frame of choosing versus rejecting. In this research, we argue that the choice biases predicted by the cancel-and-focus hypothesis will be more pronounced when the decision frame (choose/reject) is incompatible with the valence of the alternatives (reject-positive and choose-negative) because such incompatibility increases processing motivation. We report two studies with varying operationalizations of decision conflict which find that cancel-and-focus effects are more pronounced under incompatibility. Taken together, these findings suggest that conflict effects are better understood by accounting for the decision frame as well.","Krishnamurthy, P; Nagpal, A",Not identified,10.1007/s11002-009-9079-0,Decision frame; Decision conflict; Approach-approach; Avoidance-avoidance; Compatibility,75.0,,10,0,SPRINGER,"The abstract discusses decision-making processes and theoretical hypotheses rather than concrete examples or applications in marketing, making it difficult to classify within the provided categories.",wos-prediction,10,5,Making choices under conflict: The impact of decision frames,2010
"Intelligent manufacturing systems involve the application of artificial intelligence to improve productivity and systematize a wide range of manufacturing activities, that is, from order booking to the design, production, and marketing. Traditional approach of applying intelligent techniques to solve complex manufacturing problems is to build an expert system. Conventional process of building an expert systems is labor intensive to elicit knowledge from the human experts. We thus propose a novel technique of automatic knowledge acquisition by means of the data mining method to remedy the problem and help supporting intelligent manufacturing systems. Knowledge in our tool can be discovered from the stored data using the decision tree induction algorithm. The learned tree structure is then transformed to a rule set that can be integrated into the knowledge base. The implementation of our knowledge acquisition tool is based on the logic programming scheme. © 2012 American Scientific Publishers. All rights reserved.",Kerdprasop K.; Kerdprasop N.,Not identified,10.1166/asl.2012.3915,Data mining; Intelligent manufacturing; Knowledge acquisition; Knowledge discovery,10.0,,5,60,,"The abstract discusses knowledge acquisition for intelligent manufacturing systems, which does not clearly align with the marketing-related classifications provided.",scopus-artificial intelligence,15,10,Automatic knowledge acquisition tool to support intelligent manufacturing systems,2012
[No abstract available],Hotz L.,Not identified,,,100.0,,0,0,"Rodman Publishing, Corp.","The abstract does not provide any content or context, making it impossible to classify based on the provided definitions and examples.",scopus-automation,0,0,Adapt or die: Contract packaging operations at the center of transition to serialization,2017
"Objective: The objective was to review and integrate available research about the construct of state-level suspicion as it appears in social science literatures and apply the resulting findings to information technology (IT) contexts. Background: Although the human factors literature is replete with articles about trust (and distrust) in automation, there is little on the related, but distinct, construct of ""suspicion"" (in either automated or IT contexts). The construct of suspicion-its precise definition, theoretical correlates, and role in such applications-deserves further study. Method: Literatures that consider suspicion are reviewed and integrated. Literatures include communication, psychology, human factors, management, marketing, information technology, and brain/neurology. We first develop a generic model of state-level suspicion. Research propositions are then derived within IT contexts. Results: Fundamental components of suspicion include (a) uncertainty, (b) increased cognitive processing (e.g., generation of alternative explanations for perceived discrepancies), and (c) perceptions of (mal)intent. State suspicion is defined as the simultaneous occurrence of these three components. Our analysis also suggests that trust inhibits suspicion, whereas distrust can be a catalyst of state-level suspicion. Based on a three-stage model of state-level suspicion, associated research propositions and questions are developed. These propositions and questions are intended to help guide future work on the measurement of suspicion (self-report and neurological), as well as the role of the construct of suspicion in models of decision making and detection of deception. Conclusion: The study of suspicion, including its correlates, antecedents, and consequences, is important. We hope that the social sciences will benefit from our integrated definition and model of state suspicion. The research propositions regarding suspicion in IT contexts should motivate substantial research in human factors and related fields. Copyright © 2013, Human Factors and Ergonomics Society.",Bobko P.; Barelka A.J.; Hirshfield L.M.,Not identified,10.1177/0018720813497052,distrust; information technology; state suspicion,40.0,,10,30,SAGE Publications Inc.,"The abstract discusses the construct of suspicion in social science and its implications in IT contexts, which do not fit clearly into any of the defined classification levels related to marketing.",scopus-automation,10,10,The construct of state-level suspicion: A model and research agenda for automated and information technology (IT) contexts,2014
"The wood products industry is facing increasing challenges from global competition, and automation of manufacturing can greatly help companies in the industry to handle such challenges. Investments in automation of manufacturing are more likely to succeed if they are the expression of informed and systematic decisions. This paper aims to increase the knowledge on the process leading to investment decisions on automation of manufacturing in the wood products industry, as well as on the aspects considered in such processes. A real-time case study was conducted at a large Swedish wood manufacturing company to gain in-depth understanding of decisions related to automation investments. The findings demonstrate that mainly representatives from manufacturing and marketing functions were involved throughout the investment project's length. This could be a contributing factor to the narrow view on automation of manufacturing when decisions are made, where focus is placed on financial and technological aspects. The findings further show a limited knowledge regarding automation of manufacturing, which resulted in a tendency to heavily rely on the technical supplier’s recommendations. This paper identifies the weak points related to decisions on automation of manufacturing in the wood products industry and provides insights on how to support the decision process. © 2020, Society of Wood Science and Technology. All rights reserved.",Salim R.; Manduchi A.; Johansson A.,Not identified,10.22382/bpb-2020-001,decision-making; development projects; empirical research; manufacturing technology; wood products industry,70.0,,5,0,Society of Wood Science and Technology,"The content of the abstract discusses investment decisions related to manufacturing automation in the wood products industry, which does not clearly align with the definitions provided for strategic, tactical, or operational classifications. It focuses on the decision-making process rather than specific marketing or operational applications, making it confusing in relation to the classification levels.",scopus-automation,15,10,Investment Decisions on Automation of Manufacturing in the Wood Products Industry: A Case Study,2020
[No abstract available],Grantham L.,Not identified,10.1108/02635579510095733,,100.0,,0,0,,"The abstract does not provide any meaningful content to classify, thus making it confusing and unclear.",scopus-automation,0,0,Justifying office automation: Benefits and problems,1995
"Papermakers worldwide face increasing pressure to meet the demands of customers in terms of paper properties, quality and delivery times, while striving to improve profitability. A survey focusing on these issues has been conducted just recently. Several mills including ABB, Elsag Bailey, Foxboro, Honeywell-Measurex, Valmet Automation and Yokogawa responded to the survey. The survey showed that there is a trend towards open systems. Furthermore, it has been found that training and communication are the keys to making full use of a process automation system's potential.",Anon,Not identified,,,15.0,,15,50,Martin Bayliss Mark Pty Ltd.,"The abstract discusses challenges faced by papermakers and reflects on a survey about automation systems, which does not align clearly with any of the classification categories provided. It does not focus on specific marketing strategies or tactical decisions.",scopus-automation,10,10,"Technology push, market pull",1998
"Self-access language learning (SALL) can promote autonomy among language learners. It is a practical means for creating comfortable, personalized environments in which learners can take a more active part in making decisions and choices in their language learning trajectories. In the domain of second language (L2) listening, self-access work can fulfill the individual needs of learners whose listening processes are supposed to be respected. However, in countries where English is taught as a foreign language (EFL), this is not always the case due to traditional teacher-led large-sized listening classrooms and test-oriented curricula. Therefore, the present study was designed to investigate Vietnamese students’ perceptions of a self-access listening platform (SALP) which was built to facilitate L2 beginners to get familiar with the fast delivery of speech and to involve their personal interpretations of the input into the comprehension process. The study also aimed to examine whether this self-access approach can cultivate autonomous listening. Qualitative data were gathered through interviews with 15 non-English major university students whose disciplines were business management, marketing, communication, and public relations. They completed a six-week listening course on this online listening platform. The major findings indicate that students had positive listening experiences with the SALP regarding time flexibility and practicality. Despite students’ full awareness of the potential benefits of the SALP, a few of them still showed resistance to the self-access listening approach as a substitution for traditional classroom-based listening. The results reported here shed new light on the possibilities of implementing autonomy-based listening in a virtual self-access environment in L2 listening pedagogy. © 2023 Author(s).",Thi Mai V.L.,Not identified,10.37237/140303,learner autonomy; learners’ perceptions; self-access language learning; self-access listening; Vietnamese EFL learners,100.0,,0,0,Kanda University of International Studies,"The abstract discusses self-access language learning and perceptions of a listening platform within educational contexts, which does not align with the definitions provided for strategic, tactical, or operational classifications related to marketing.",scopus-autonomous,0,0,Autonomy-Based Listening: Vietnamese University Students’ Perceptions of Self-Access Web-Based Listening Practices,2023
"Innovation diffusion has been studied extensively in a variety of disciplines, including sociology, economics, marketing, ecology, and computer science. Traditional literature on innovation diffusion has been dominated by models of aggregate behavior and trends. However, the agent-based modeling (ABM) paradigm is gaining popularity as it captures agent heterogeneity and enables fine-grained modeling of interactions mediated by social and geographic networks. While most ABM work on innovation diffusion is theoretical, empirically grounded models are increasingly important, particularly in guiding policy decisions. We present a critical review of empirically grounded agent-based models of innovation diffusion, developing a categorization of this research based on types of agent models as well as applications. By connecting the modeling methodologies in the fields of information and innovation diffusion, we suggest that the maximum likelihood estimation framework widely used in the former is a promising paradigm for calibration of agent-based models for innovation diffusion. Although many advances have been made to standardize ABM methodology, we identify four major issues in model calibration and validation, and suggest potential solutions. © 2017, Springer Science+Business Media B.V.",Zhang H.; Vorobeychik Y.,Not identified,10.1007/s10462-017-9577-z,Agent-based modeling; Calibration; Empirical method; Innovation diffusion; Literature review; Validation,80.0,,5,0,Springer Netherlands,"The abstract discusses agent-based modeling and innovation diffusion but does not clearly align with marketing-related strategic, tactical, or operational decisions. Its focus is more on theoretical and empirical modeling rather than direct applications in marketing.",scopus-autonomous,10,5,Empirically grounded agent-based models of innovation diffusion: a critical review,2019
"The imagery of any foodstuff is shaped by assumptions of what is culturally valued as food, assumptions that are also fed by marketing, expert nutritional advice and intermittent food ""alarms"". This paper raises the issue of risk communication versus advertising and argues that in order to better understand consumers' response to food risk communication we should pay closer attention to the broader information environment in which the compromised foodstuffs are embedded. Any new information properly crafted in the form of ""risk messages"" necessarily interacts with the information that constitutes the foodstuff's environment. It is proposed that focusing on such an environment, rather than on the ""content"" of the risk message alone, improves understanding of how the risk message eventually triggers further selections and decisions about the compromised foodstuff. The risk communication is itself a media event and is seen as part of the food information environment rather than autonomous to it.",Ferreira C.,Not identified,10.1080/13669870601065536,Consumers; Food; Marketing; Risk communication; The media,70.0,,5,0,,"The abstract discusses the interaction between food risk communication and the broader information environment but does not clearly fit into any of the defined categories of strategic, tactical, or operational decision-making. It lacks a clear focus on marketing tactics or operational decisions.",scopus-autonomous,10,15,Food information environments: Risk communication and advertising imagery,2006
"Sustainable ecosystem services consumption is of vital importance to the survival and development of human society. How to balance the conflicts between ecosystem protection and ecosystem services consumption by local residents has been a serious challenge, especially in ecologically vulnerable areas. To explore the reasonable ecosystem services consumption approaches of grassland ecosystems for sustainable land system management, this study takes Hulun Buir of the Inner Mongolia Autonomous Region as a case study region and develops an EcoC-G (ecological consumption of grassland) model based on herders' livelihood behaviors using the agent-based model technique to simulate the dynamics of ecosystem pressure, livestock production, and living quality of herders under different grassland management scenarios over the next 30 years. The EcoC-G model links the supply and consumption of grassland ecosystem services by calculating the ecosystem net primary productivity (NPP) supply and household NPP consumption. The model includes three sub-models, namely, the individual status transferring sub-model, the households' grassland-use decision sub-model, and the ecosystem pressure sub-model. In accordance with multi-objective grassland management practices, the following four land management scenarios were simulated: (1) baseline scenario, (2) increasing household's living standard, (3) ecosystem protection, and (4) balancing living standard improvement with the protection of the ecosystem. The result indicates that by focusing on the NPP supply and consumption of the grassland ecosystem, the EcoC-G is capable of simulating the impacts of herders' livelihood behaviors on grassland ecosystems. If timely grassland management strategies are implemented, it is possible to relieve the ecosystem pressure and improve the livelihood of local herders. The specific scenario simulation results are: (1) Under the current grassland management mode, the pasture could never be overgrazed, and herders could achieve the basic living standard, but the accumulated wealth decreased due to the decline of livestock. (2) With grazing control, herders can accumulate wealth by increasing the breeding amount and reducing the marketing rate, but the ecosystem consumption pressure can reach a maximum of 2.3 times. (3) With strict restrictions on the livestock number, the pressure on the ecosystem decreases; however, herders might not achieve basic living standards. (4) Modest regulation leads to rational ecological consumption intervals, meaning the ecosystem pressure will become stable and herders can gradually accumulate wealth with the achievement of basic living standards in advance. © 2019 by the authors.",Yan H.; Pan L.; Xue Z.; Zhen L.; Bai X.; Hu Y.; Huang H.-Q.,Not identified,10.3390/su11082261,Agent-based modeling (ABM); Ecosystem pressure; Ecosystem services; Ecosystem services consumption; Net primary productivity,70.0,,0,30,MDPI,"The abstract discusses ecosystem services consumption and management strategies without clearly aligning with any of the defined categories (Strategic, Tactical, or Operational) related to marketing or organizational decision-making. It focuses on ecological modeling rather than marketing strategy.",scopus-autonomous,0,0,"Agent-based modeling of sustainable ecological consumption for grasslands: A case study of Inner Mongolia, China",2019
"Imagine you are a real estate agent and are showing a prospective buyer a house with a lake view, but it is foggy, and the view is less than ideal. Are you inclined to tell the prospective buyer, Unfortunately, it is foggy outside. If it were not foggy, the view would be even better!? Eight studies, spanning diverse domains, reveal a novel discrepancy: most presenters (e.g., the seller) choose to communicate such upward counterfactual information (UCI) to experiencers (e.g., the prospective buyer), believing it will enhance experiencers' impressions (e.g., of the house)-yet UCI actually worsens their impressions. This discrepancy arises because presenters insufficiently account for the fact that they possess more knowledge about the presented target than experiencers do; they fail to realize that noting an imperfection reveals it. Accordingly, when experiencers are knowledgeable about the target, either because the imperfection is obvious or because they can easily envision the upward counterfactual, the discrepancy attenuates. Finally, the presenter-experiencer discrepancy occurs only when the counterfactual information is upward, such that presenters do not overcommunicate downward counterfactual information, which rules out a desire to share any information as an alternative mechanism for presenters' communication decisions. Together, this research highlights the prevalence and costs of sharing UCI.","Li, XL; Hsee, CK; O'Brien, E",Not identified,10.1177/00222437221112312,prediction errors; self-other asymmetry; communication; egocentrism; counterfactual thinking,60.0,,10,5,SAGE PUBLICATIONS INC,"The abstract discusses a psychological phenomenon related to communication and presentation of information, which does not clearly fit into the defined categories of Strategic, Tactical, or Operational decision-making in marketing. It does not provide actionable insights or structure related to marketing strategies or operations.",wos-prediction,10,15,It Could Be Better Can Make It Worse: When and Why People Mistakenly Communicate Upward Counterfactual Information,2023
"Academic work on sales compensation plans features agency models prominently, and these models have also been used to build decision aids for managers. However, empirical support remains sketchy. We conducted three experiments to investigate three unresolved predictions involving the incentive-insurance trade-off posited in the model. First, compensation should be less incentive loaded with greater effort-output uncertainty so as to provide additional insurance to a risk-averse agent. Second, flat wages should be used for verifiable effort so as to avoid unnecessary incentives. Third, less incentive-loaded plans should be used with more risk-averse agents so as to provide additional insurance. Our design implemented explicit solutions from a specific agency model, which offers greater internal validity, compared to extant laboratory designs that either did not implement explicit solutions or excluded certain parameters. In Experiment I, data from working manager subjects supported the first prediction but only when risk-averse agents undertook nonverifiable effort. We interpret this as disclosing the model's core circumstance, wherein it orders the data when the incentive-insurance trade-off is relevant. Thus, when verifiable effort made incentives moot, as is the case for the second prediction, the model failed to order the data. Building on these results, we reasoned that the third prediction should find support among risk-averse agents but not among risk-neutral agents, because insurance is a moot point with the latter agents. To this end, we added risk-neutral utility functions for agents in Experiment II. Data from MBA-candidate student subjects supported the predictions, but only when risk-averse agents undertook nonverifiable effort. In those cells in which the incentive-insurance trade-off was moot (either because of risk-neutrality or else verifiability), the data did not support the predictions. We confronted several validity threats to these results. To begin, Experiment I used the standard agency solution, which equalizes an agent's expected utility from the predicted plan with his expected utility from rejecting it. Subjects might have broken these ties on such grounds as fairness. To assess whether this confounded the results, we derived new solutions in Experiment II that broke ties in favor of the predicted plan (by a 10% margin in the expected utility). Our results were robust to this change. Second, our agents' behavior in Experiments I and II was much more consistent with predictions, compared to the principals' behavior, which brought up task comprehension as a validity threat because our principals faced a more complex experimental task than the agents. To address this threat, we used three decision rounds in Experiment III to reduce the principals' task comprehension problems. A related validity threat arose from the relatively small gap in some cells between a principal's predicted expected utility and the principal's next best choice. To address this threat, we derived new solutions with larger gaps to make the principal's choices easier. The results were again robust to these changes, which removes these validity threats. We also addressed two alternative explanations. Might principals be predisposed to pick salary plus commission plans regardless of the model's predictions? If so, we should find such plans chosen uniformly across different experimental conditions. Pooling the data from our three experiments, we rejected this predisposition explanation by finding variation that was more consistent with treatment differences across cells. Second, might agents choose higher effort levels because of a demand bias? If so, we should find agents picking high effort regardless of the plan actually offered to them. Using pooled data, we rejected this explanation by finding variation that was more consistent with a utility-maximizing reaction to the plan actually offered to them. Finally, we included manipulation checks to assess whether principals and agents perceived experimental stimuli identically, as per the common knowledge assumption in game theory. These data showed no differences between agents' and principals' perceptions of stimuli. Our experiments move the literature from simply asking whether the model works to pinpointing the circumstances in which it orders behavior. The primary stylized fact we uncovered is the persistent and striking lack of support for the agency model outside of the circumstance in which risk-averse agents undertake nonverifiable effort. The model's failure when there is no material insurance-incentive tradeoff deserves scrutiny in future work.","Ghosh, M; John, G",Not identified,10.1287/mksc.19.4.348.11792,experimental economics; agency theory; sales compensation; salesforce,65.0,,10,5,INST OPERATIONS RESEARCH MANAGEMENT SCIENCES,"The abstract discusses agency models and empirical investigations related to sales compensation plans, which do not fit cleanly into the categories of strategic, tactical, or operational marketing decisions. It primarily focuses on theoretical and experimental findings rather than practical applications in a marketing context.",wos-prediction,10,10,Experimental evidence for agency models of salesforce compensation,2000
"Avatars, as virtual humans possessing realistic faces, are increasingly used for social and economic interaction on the Internet. Research has already determined that avatar-based communication may increase perceived interpersonal trust in anonymous online environments. Despite this trust-inducing potential of avatars, however, we hypothesize that in trust situations, people will perceive human faces differently than they will perceive avatar faces. This prediction is based on evolution theory, because throughout human history the majority of interaction among people has taken place in face-to-face settings. Therefore, unlike perception of an avatar face, perception of a human face and the related trustworthiness discrimination abilities must be part of the genetic makeup of humans. Against this background, we conducted a functional magnetic resonance imaging experiment based on a multiround trust game to gain insight into the differences and similarities of interactions between humans versus human interaction with avatars. Our results indicate that (1) people are better able to predict the trustworthiness of humans than the trustworthiness of avatars; (2) decision making about whether or not to trust another actor activates the medial frontal cortex significantly more during interaction with humans, if compared to interaction with avatars; this brain area is of paramount importance for the prediction of other individuals' thoughts and intentions (mentalizing), a notably important ability in trust situations; and (3) the trustworthiness learning rate is similar, whether interacting with humans or avatars. Thus, the major implication of this study is that although interaction on the Internet may have benefits, the lack of real human faces in communication may serve to reduce these benefits, in turn leading to reduced levels of collaboration effectiveness.","Riedl, R; Mohr, PNC; Kening, PH; Davis, FD; Hekeren, HR",Not identified,10.2753/MIS0742-1222300404,agent; avatar; brain; cognitive neuroscience; evolutionary psychology; evolution theory; functional magnetic resonance imaging (fMRI); medial frontal cortex (MFC); mentalizing; NeuroIS; theory-of-mind (TOM),60.0,,10,5,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","The abstract discusses the perception of trust in human vs. avatar interactions but does not clearly fit into strategic, tactical, or operational categories related to marketing. It focuses more on psychological and neurological aspects rather than actionable marketing strategies.",wos-prediction,15,10,Trusting Humans and Avatars: A Brain Imaging Study Based on Evolution Theory,2014
"Given curiosity's characterization as a motivational drive for knowledge, prior research has primarily focused on curiosity's positive effects on knowledge exploration, information acquisition, and learning. Once the desired knowledge has been acquired, curiosity is said to be satisfied. But what happens if curiosity is left unsatisfied? Across five experiments, spanning four domains of indulgence-related decisions and relying on different methods of curiosity elicitation, the present research sheds light on an unexpected yet crucial consequence of curiosity-that unsatisfied curiosity tempts indulgent consumption in domains unrelated to the source of the curiosity. This effect is explained by a generalized desire for rewards. Experiments 1-3 establish and replicate the proposed mediation model of curiosity -> desire for rewards -> indulgence, employing manipulation-of-process, moderation-of-process, and measurement-of-process experimental designs. Experiment 4 utilizes neurophysiological data to indicate brain activation in the insular cortex for unsatisfied (vs. satisfied) curiosity. Experiment 5 addresses the role of cognitive depletion as a possible alternative mechanism. In summary, this article demonstrates that the hunger for information that accompanies unsatisfied curiosity is converted into a generalized desire for rewards, which in turn tempts indulgence.","Wiggin, KL; Reimann, M; Jain, SP",Not identified,10.1093/jcr/ucy055,curiosity; desire for rewards; indulgent consumption; consumer neuroscience; fMRI; insula; multimethod mediation,55.0,,5,20,OXFORD UNIV PRESS INC,"The abstract discusses the effects of unsatisfied curiosity on indulgent consumption, which does not clearly align with any of the defined strategic, tactical, or operational categories related to marketing decisions. It focuses more on psychological effects and experimental findings than on direct marketing strategies.",wos-prediction,10,10,Curiosity Tempts Indulgence,2019
"Although personality is a key determinant of consumer purchasing decision making, the role of personality traits in impulse buying and variety seeking is not conclusive. This research uses a personality perspective to determine the unique associations among impulse buying tendency (IBT), variety seeking tendency (VST), and the Big Five personality traits within one integrated framework. Based on data from a nationally representative sample of 1644 Norwegian adults, the results show that while IBT and VST might be correlated, they differ significantly with respect to two major personality aspects: neuroticism and openness to experience. Specifically, the present study indicates that neuroticism predicted IBT positively and VST negatively, while openness was a strong predictor of VST and unrelated to IBT. (C) 2015 Wiley Periodicals, Inc.","Olsen, SO; Tudoran, AA; Honkanen, P; Verplanken, B",Not identified,10.1002/mar.20853,,60.0,,10,5,WILEY,"The abstract discusses the relationship between personality traits and consumer behavior without providing clear implications for strategic, tactical, or operational marketing decisions. It does not fit neatly into any defined category.",wos-prediction,10,15,Differences and Similarities between Impulse Buying and Variety Seeking: A Personality-based Perspective,2016
"When judging objects described by incomplete evidence, people often make judgments on the basis of what is known and fail to adjust for what is unknown. However, contextual factors may increase sensitivity to the limited weight of the given information. Consistent with this hypothesis, four experiments show that sensitivity to the limitations of the evidence and the likelihood of judgmental moderation increases when (a) a target is judged in the context of a similar object described on dimensions different from those used to describe the target, or (b) a target is judged in the context of a completely different type of object described by a relatively large amount of information. Considered together, the results suggest that judgment is moderated when contextual objects or cues alert judges to specific omissions or when contextual cues imply a general lack of information. The findings illuminate the diverse effects that even context objects of a different category have on information integration judgment. Context objects may affect the weighting as well as the valuation of the evidence about targets described by limited information and thereby contribute to judgmental moderation. Finally, the findings illustrate the contextually sensitive nature of the weighting criteria that guide information integration. (C) 1997 Academic Press.","Sanbonmatsu, DM; Kardes, FR; Posavac, SS; Houghton, DC",Not identified,10.1006/obhd.1997.2686,,70.0,,10,0,ACADEMIC PRESS INC JNL-COMP SUBSCRIPTIONS,"The abstract discusses the psychological aspects of judgment and decision-making in the context of incomplete evidence but does not directly relate to strategic, tactical, or operational marketing decisions. It also does not fit into the out of scope category as it pertains to general cognitive processes rather than specific applications outside marketing.",wos-prediction,10,10,Contextual influences on judgment based on limited information,1997
"Financial advisors seek to accurately measure individuals' risk preferences and provide sound personalized investment advice. Both advice tasks are increasingly offered through automated online technologies. Little is known, however, about what drives individuals' acceptance of such automated financial advice and, from a consumer point of view, which firms may be best positioned to provide such advice. We generate novel insights on these questions by conducting a real-world empirical study using an interactive automated online tool that employs an innovative computer algorithm to build pension investment profiles, the Pension Builder, and a large, representative sample. We focus on the role that two key firm characteristics have on consumer acceptance of pension investment advice generated by computer algorithms running on automated interactive online tools: profit orientation and role in the sales channel. We find that consumers' perceptions of trust and expertise of the firm providing the automated advice are important drivers of advice acceptance (besides a strong impact of the satisfaction with the consumer-online tool interaction), and that these constructs themselves are clearly influenced by the for-profit vs. not-for-profit orientation and the product provider vs. advisor only role in the sales channel of the firm providing the advice. We discuss the implications of our findings for marketers and policy makers and provide suggestions for future research. (C) 2019 Direct Marketing Educational Foundation, Inc. dba Marketing EDGE.","Lourenço, CJS; Dellaert, BGC; Donkers, B",Not identified,10.1016/j.intmar.2019.10.003,Advice acceptance; Financial advice; Robo-Advice; Algorithm advice; Firm type; Trust and expertise; Interactive decision aid; Pension Builder,20.0,,10,50,SAGE PUBLICATIONS INC,"The abstract discusses financial advice and risk preferences in a context that does not clearly fit into the defined categories of strategic, tactical, or operational marketing decisions. It is more focused on the acceptance of automated financial advice rather than specific marketing strategies or operations.",wos-recommendation,10,10,"Whose Algorithm Says So: The Relationships Between Type of Firm, Perceptions of Trust and Expertise, and the Acceptance of Financial Robo-Advice",2020
"This article reviews the difficulties facing national courts in respect of the regulation of online gambling activity in the wake of two recent decisions of the European Court of Justice that, in mixed messages, may be moving towards liberalization of the European gaming market. More than a year after the Gambelli and Lindman decisions of the European Court of Justice (ECJ) and the first report of the European Commission on the application of the electronic commerce Directive, the impact of these recent European (r)evolutions for the gaming industry has not always been very clear. In the Netherlands and Belgium, existing jurisprudence was confirmed in the so-called post-Gambelli decisions. In Germany, where most of the competences to regulate gaming activities have been attributed to the autonomous Länder, some courts have recognized that, in the absence of a consistent gaming policy, the imposed restrictions on the cross-border provision of gaming services could not be justified by the imperative reasons of public order. In Spain, the Loterías y Apuestas del Estado (LAE) is maintaining its position that it has the exclusive right to offer and promote games on the Internet. In Italy, a regional court has had to refer a gaming case to European Court of Justice (ECJ). The conclusion of one year post-Gambelli case-law is that the Gambelli and Lindman requirements are applied in a very diverging manner. In the Dutch Betfair appeal case, it was even insinuated that Gambelli was not relevant! Before commenting on these national decisions, the Gambelli and Lindman decisions will be reviewed again. © 2005 Ewout Keuleers. Published by Elsevier Ltd. All rights reserved.",Keuleers E.,Not identified,10.1016/j.clsr.2005.06.003,,40.0,,10,30,Elsevier Ltd,"The abstract discusses legal decisions and their implications for online gambling regulation, which does not fit neatly into the defined categories of strategic, tactical, or operational marketing decisions. It presents a legal analysis rather than a marketing-oriented perspective.",scopus-autonomous,10,10,From Gambelli to Placanica to a European framework for remote gaming,2005
"Currently, the European Union (EU) is focusing on a large-scale campaign dedicated to developing a competitive circular economy and expanding the single digital market. One of the main goals of this campaign is the implementation of the sustainability principles in the development and deployment cycle of the new generation technologies. This paper focuses on the fast-growing field of autonomous mobile robots and the harsh environment exploration problem. Currently, most state-of-the-art navigation methods are utilising the idea of evaluating candidate observation locations by combining different task-related criteria. However, these map building solutions are often designed for operating in near-perfect environments, neglecting such factors as the danger to the robot. In this paper, a new strategy that aims to address the safety and re-usability of the autonomous mobile agent by implementing the economic sustainability principles is proposed. A novel multi-criteria decision-making method ofWeighted Aggregated Sum Product Assessment-Single-Valued Neutrosophic Sets, namely WASPAS-SVNS, and the weight selection method of Step-Wise Weights Assessment Ratio Analysis (SWARA) are applied to model a dynamic decision-making system. The experimental evaluation of the proposed strategy shows that increased survivability of the autonomous agent can be observed. Compared to the greedy baseline strategy, the proposed method forms the movement path which orients the autonomous agent away from dangerous obstacles. © 2019 by the authors.",Bausys R.; Cavallaro F.; Semenas R.,Not identified,10.3390/su11092518,Autonomous robot; Harsh environment; Multi-criteria decision-making; Neutrosophic sets; Sustainability; SWARA; WASPAS-SVNS,30.0,,10,40,MDPI,"The abstract discusses a technical solution for autonomous mobile robots, focusing on safety and sustainability, which does not align clearly with the definitions of strategic, tactical, or operational levels in a marketing context.",scopus-autonomous,10,10,Application of sustainability principles for harsh environment exploration by autonomous robot,2019
